Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1007903,110071160975,Velma Gas Plant,VELMA,OK,73491,,STEPHENS COUNTY,34.46,-97.69,211130,"C,W-PROC",Petroleum and Natural Gas Systems,30625.30999,29706.40973,912.7849508,6.115306336,,,,,,,,,,7918.524351,,,,,,,,,,,,,,,,,,,22706.7856392634925,,,,,,,,,,,,,,,,,,N,N,N,
1001528,110001287474,Venice,VENICE,IL,62090,701 MAIN ST,Madison,38.66,-90.18,221112,"C,D",Power Plants,14468.396,14453.6,6.75,8.046,,,,,,,,,,1661.444,12806.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014135,110070526554,Venture Global LNG,Cameron,LA,70631,671 Davis Road,CAMERON PARISH,29.76,-93.34,221210,"C,W-LNGIE",Petroleum and Natural Gas Systems,2381979.462,2356525.6,24137,1316.862,,,,,,,,,,2022955.732,,,,,,,,,,,,,,,,,,,,,,,359023.73,,,,,,,,,,,,,,N,N,N,
1007396,110000545517,Venice Gas Plant,Venice,LA,70091,1565 Tidewater Rd,PLAQUEMINES PARISH,29.24,-89.39,211130,"C,W-PROC",Petroleum and Natural Gas Systems,173486.5312,171783.2063,1606.939577,96.38534481,,,,,,,,,,167101.1879,,,,,,,,,,,,,,,,,,,6385.34337154741,,,,,,,,,,,,,,,,,,N,N,N,
1009233,110071160619,Vermillion Gas Plant,Rock Springs,WY,82902,,SWEETWATER COUNTY,41.06,-108.76,211130,"C,W-PROC",Petroleum and Natural Gas Systems,30697.042,29103.7,1577.25,16.092,,,,,,,,,,28473.544,,,,,,,,,,,,,,,,,,,2223.498,,,,,,,,,,,,,,,,,,N,N,N,
1002736,110000597346,Veolia Burnside Plant,DARROW,LA,70725,3460 HWY. 44,ASCENSION PARISH,30.13,-90.91,325180,C,Chemicals,34994.468,34958.3,16.5,19.668,,,,,,,,,,34994.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011612,110061012229,Vermillion Sanitary Landfill,Vermillion,SD,57069,31426 Bluff Road,CLAY COUNTY,42.88,-96.99,562212,"C,HH",Waste,31995.398,77.1,31918,0.298,,,,,,,,,,77.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31918,,,,N,N,N,
1000111,110012158734,Vernon Boulevard,LONG ISLAND CITY,NY,11427,42 30 VERNON BLVD,Queens,40.75,-73.95,221112,"C,D",Power Plants,72019.832,71946.4,33.5,39.932,,,,,,,,,,169.6,71850.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005202,110070072012,"Versum Materials US, LLC",TAMAQUA,PA,18252,357 MARIAN AVENUE,SCHUYLKILL COUNTY,40.84,-76.03,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers",618388.373,3838.8,4,9.238,,80206.295,,534330.04,,,,,,3852.038,,,,,,,,614536.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014513,110071349004,Viatris Pharmaceuticals LLC,Vega Baja,PR,00693,,VEGA BAJA MUNICIPIO,18.45,-66.35,325412,C,Chemicals,28221.464,28108.1,33.5,79.864,,,,,,,,,,28221.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002452,110009412171,Vicinity Energy Kansas City,KANSAS CITY,MO,64106,115 GRAND AVENUE,JACKSON COUNTY,39.11,-94.58,221330,C,Power Plants,168854.764,168680.5,79.5,94.764,,,,,,,,,,168854.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013243,110071162267,Vicinity Energy Oklahoma City Inc.,Oklahoma City,OK,73102,1 N E K Gaylord Blvd,OKLAHOMA COUNTY,35.47,-97.51,221330,C,Power Plants,21332.22,21310.3,10,11.92,,,,,,,,,,21332.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007205,110000744990,"Vicinity Energy Philadelphia, Inc - Schuylkill Station",PHILADELPHIA,PA,19146,2600 CHRISTIAN STREET,Philadelphia,39.94,-75.19,221330,C,Power Plants,71555.652,71466.8,37,51.852,,,,,,,,,,71555.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003084,110000321688,"Vicinity Energy Trenton, L.P.",Trenton,NJ,08608,320 S. Warren Street,MERCER COUNTY,40.22,-74.77,221330,C,Power Plants,29132.492,29102.9,13.5,16.092,,,,,,,,,,29132.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004202,110001641938,"Vicinity Energy Tulsa, Inc.",Tulsa,OK,74103,202 S. Frisco,TULSA COUNTY,36.15,-96.00,221330,C,Power Plants,23195.56,23170.9,11.25,13.41,,,,,,,,,,23195.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014329,110070357745,Victoria Port II Power LLC,Victoria,TX,77905,2050 Old Bloomington Road,VICTORIA COUNTY,28.70,-96.95,221112,D,Power Plants,55264.096,55208.2,25.5,30.396,,,,,,,,,,,55264.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000924,110000501154,Victoria Power Station,VICTORIA,TX,77901,1205 S BOTTOM ST,Victoria,28.79,-97.01,221112,"C,D",Power Plants,414919.312,414497.9,192.25,229.162,,,,,,,,,,26.3,414893.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007607,110017973004,Victorville Sanitary Landfill,Victorville,CA,92392,18600 Stoddard Wells Road,SAN BERNARDINO COUNTY,34.59,-117.27,562212,HH,Waste,34015,,34015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34015,,,,N,N,N,
1002345,110043805601,Viosca Knoll 786 A,Offshore,LA,00000,,ST. TAMMANY PARISH,29.23,-87.78,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,85420.46,45832.4,39559.75,28.31,,,,,,,,,,45869.06,,,,,,,,,,,,,,,,,,39551.4,,,,,,,,,,,,,,,,,,,N,N,N,
1003717,,Viosca Knoll 989,Offshore,LA,00000,,,28.97,-88.63,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,106226.194,62007.7,44158,60.494,,,,,,,,,,59729.574,,,,,,,,,,,,,,,,,,46496.62,,,,,,,,,,,,,,,,,,,N,N,N,
1007560,,Viosca Knoll VK 900,Offshore,LA,00000,,,29.08,-88.70,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,34553.002,12709.1,21836.75,7.152,,,,,,,,,,12716.152,,,,,,,,,,,,,,,,,,21836.85,,,,,,,,,,,,,,,,,,,N,N,N,
1003435,110071161362,Vernon Compressor Station,Jonesboro,LA,71251,,JACKSON PARISH,32.29,-92.63,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,64937.334,57533.4,7371.75,32.184,,,,,,,,,,57584.084,,,,,,,,,,,,,,,,,,,,7353.25,,,,,,,,,,,,,,,,,N,N,N,
1014573,110064230782,Vidor,Orange,TX,77630,13735 S. Mansfield Ferry Road,ORANGE COUNTY,30.07,-93.98,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,27637.59,16140.9,11487.75,8.94,,,,,,,,,,16143.94,,,,,,,,,,,,,,,,,,,,11493.65,,,,,,,,,,,,,,,,,N,N,N,
1014728,110071397461,Vidor (ETC) Compressor Station,Vidor,TX,77662,,ORANGE COUNTY,30.07,-93.95,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,25935.722,20564.1,5360,11.622,,,,,,,,,,20579.272,,,,,,,,,,,,,,,,,,,,5356.45,,,,,,,,,,,,,,,,,N,N,N,
1000552,,Virginia City Hybrid Energy Center,St. Paul,VA,24283,3425 Russell Creek Road,Wise,36.92,-82.34,221112,D,Power Plants,1287423.214,1276224.5,3795.5,7403.214,,,,,,,,,104672.8,,1287423.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1005660,110017404414,Virginia Tech,BLACKSBURG,VA,24061,112 MAINTENANCE COMPLEX,MONTGOMERY COUNTY,37.23,-80.42,611310,C,Other,67661.496,67591.9,31.75,37.846,,,,,,,,,,67661.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004548,110071159253,Visalia Landfill,Visalia,CA,93291,8614 Avenue 328,TULARE COUNTY,36.39,-119.39,562212,HH,Waste,16532.5,,16532.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16532.5,,,,N,N,N,
1006397,110000460117,Vitro Flat Glass LLC,Wichita Falls,TX,76305,"7400 Central Freeway North,",WICHITA COUNTY,34.00,-98.55,327211,"C,N",Minerals,204969.56,204808.4,73.25,87.91,,,,,,,,,,154416.26,,,,,,,,,50553.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002217,110070343897,Vitro Flat Glass LLC,Carlisle,PA,17015,400 Park Drive,CUMBERLAND COUNTY,40.13,-77.17,327211,"C,N",Minerals,213047.2,212882.8,75,89.4,,,,,,,,,,159269.5,,,,,,,,,53777.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002439,110043717270,Vitro Meadville Flat Glass LLC,Cochranton,PA,16314,5123 Victory Blvd.,CRAWFORD COUNTY,41.52,-80.20,327211,"C,N",Minerals,72656.744,72600.3,25.75,30.694,,,,,,,,,,55125.644,,,,,,,,,17531.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004449,110055509490,Vonco II Landfill,Becker,MN,55308,15301 140th Avenue,SHERBURNE COUNTY,45.35,-93.87,562212,TT,Waste,216505.5,,216505.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216505.5,N,N,N,
1014177,110000757752,Vopak Terminal Deer Park,Deer Park,TX,77536,2759 Independence Parkway South,HARRIS COUNTY,29.74,-95.09,493190,C,Other,6101.376,6094.8,3,3.576,,,,,,,,,,6101.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006868,110071161577,W A Parish,THOMPSONS,TX,77469,YU JONES RD,Fort Bend,29.48,-95.64,221112,"C,D,PP","Power Plants,Suppliers of CO2",12436232.36,12345818.7,33168.75,57244.906,,,,,,,,,,21823.016,12414409.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1006794,110071161496,W H Sammis,STRATTON,OH,43961,,Jefferson,40.53,-80.63,221112,"C,D",Power Plants,6026746.128,5995129.2,1575.25,30041.678,,,,,,,,,,457.592,6026288.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1001007,110000392860,W H Zimmer Generating Station,MOSCOW,OH,45153,1781 US ROUTE 52,Clermont,38.87,-84.23,221112,"C,D",Power Plants,3073483.534,3048892.8,8995.5,15595.234,,,,,,,,,,4221.23,3069262.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1007124,110071161600,W I TAYLOR COUNTY LANDFILL LLC,MAUK,GA,31058,COUNTY ROAD 33,MARION COUNTY,32.53,-84.44,562212,HH,Waste,409289.75,,409289.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409289.75,,,,N,N,N,
1007705,110015632680,W M W I - TIMBERLINE TRAIL RDF,WEYERHAEUSER,WI,54895,N4581 HUTCHINSON ROAD,RUSK COUNTY,45.45,-91.36,562212,"C,HH",Waste,17074.324,654.7,16378.5,41.124,,,,,,,,,11372.6,713.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16361,,,,N,N,N,
1000908,110071161569,W S Lee,WILLIAMSTON,SC,29697,LEE STEAM PLANT RD,Anderson,34.60,-82.44,221112,"C,D",Power Plants,1841850.1,1839975.2,854.25,1020.65,,,,,,,,,,159.5,1841690.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011462,110000434931,W. R. Grace & Co.,Chicago,IL,60629,4099 W. 71st. Street,COOK COUNTY,41.76,-87.72,325180,C,Chemicals,21472.42,21450.5,10,11.92,,,,,,,,,,21472.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013253,110014060194,W.R. Grace,East Chicago,IN,46312,5215 Kennedy Ave.,LAKE COUNTY,41.62,-87.46,325180,C,Chemicals,25352.704,25326.4,12,14.304,,,,,,,,,,25352.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006993,110001996948,WABASH VALLEY LANDFILL,WABASH,IN,46992,316 SPRING VALLEY ROAD,WABASH COUNTY,40.82,-85.80,562212,"C,HH",Waste,68480.848,140.8,68339.75,0.298,,,,,,,,,,141.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68339.5,,,,N,N,N,
1006025,110071160177,WALKER MOUNTAIN LANDFILL-ROME-FLOYD SW COMMISSION,ROME,GA,30161,433 Walker Mt. Road,FLOYD COUNTY,34.26,-85.13,562212,HH,Waste,95327.5,,95327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95327.5,,,,N,N,N,
1005111,110009485191,WARBASSE HOUSES & POWER PLANT,BROOKLYN,NY,11224,2701 WEST 6TH STREET,KINGS COUNTY,40.58,-73.97,221112,C,Power Plants,32779.728,32746.3,15.25,18.178,,,,,,,,,,32779.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006253,110009158883,WARD MANUFACTURING LLC,BLOSSBURG,PA,16912,117 GULICK ST,TIOGA COUNTY,41.67,-77.06,331511,C,Metals,17476.222,17398.1,29.25,48.872,,,,,,,,,,17476.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007282,110032610226,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,LAYTON,UT,84040,1997 E 3500 North,DAVIS COUNTY,41.11,-111.92,562212,HH,Waste,48018.75,,48018.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48018.75,,,,N,N,N,
1004351,110071160138,WASATCH REGIONAL LANDFILL,North Skull Valley,UT,84029,8833 ROWLEY ROAD,TOOELE COUNTY,40.67,-112.76,562212,"C,HH",Waste,93236.6,20.1,93216.5,,,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93216.5,,,,N,N,N,
1004515,110014271019,WASCO COUNTY LANDFILL,THE DALLES,OR,97058,2550 STEELE ROAD,WASCO COUNTY,45.56,-121.14,562212,HH,Waste,18639.5,,18639.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18639.5,,,,N,N,N,
1005064,110060828617,WASHINGTON COUNTY SOLID WASTE,WASHINGTON,UT,84780,325 N LANDFILL ROAD,WASHINGTON COUNTY,37.14,-113.46,562212,HH,Waste,7004.5,,7004.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7004.5,,,,N,N,N,
1005944,110071160444,WASHINGTON MILLS HENNEPIN INC.,HENNEPIN,IL,61327,13230 ESK STREET,PUTNAM COUNTY,41.30,-89.31,327910,"BB,C",Chemicals,103565.144,103563.5,0.75,0.894,,,,,,,,,,1504.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,102060.9,,,,,,,,,N,N,N,
1005091,110071160431,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,99164,2660 GRIMES WAY,WHITMAN COUNTY,46.73,-117.15,611310,C,Other,82951.664,82851.9,42.25,57.514,,,,,,,,,,82951.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003454,110001720095,WASTE CONNECTIONS - SOUTHSIDE LANDFILL,PUEBLO,CO,81005,5715 HWY 78 WEST,PUEBLO COUNTY,38.22,-104.71,562212,"C,HH",Waste,14339.25,25.5,14313.75,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14313.75,,,,N,N,N,
1007583,110020682037,WASTE MANAGEMENT CHARLES CITY LANDFILL,CHARLES CITY,VA,23030,8000 CHAMBERS RD,CHARLES CITY COUNTY,37.43,-77.13,562212,"C,HH",Waste,56686.8,132.8,56554,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56554,,,,N,N,N,
1007935,110064047222,WASTE MANAGEMENT DISPOSAL SERVICE MOUNTAIN VIEW LANDFILL,GREENCASTLE,PA,17225,9446 LETZBURG ROAD,FRANKLIN COUNTY,39.80,-77.81,562212,"C,HH",Waste,12394.144,767,11626.25,0.894,,,,,,,,,,768.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11625.75,,,,N,N,N,
1007989,110070550336,WASTE MANAGEMENT DISPOSAL SERVICES OF OREGON,ARLINGTON,OR,97812,18177 CEDAR SPRINGS LANE,GILLIAM COUNTY,45.63,-120.22,562212,"C,HH",Waste,282747.746,3915,278631,201.746,,,,,,,,,53712.6,4202.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278545.25,,,,N,N,N,
1007818,110001917427,WASTE MANAGEMENT GREATER WENATCHEE LANDF,EAST WENATCHEE,WA,98802,191 E WEBB RD,DOUGLAS COUNTY,47.40,-120.17,562212,HH,Waste,50095.75,,50095.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50095.75,,,,N,N,N,
1003800,110021082736,WASTE MANAGEMENT INC Oyster Bay,SAN LEANDRO,CA,94577,2615 DAVIS STREET,ALAMEDA COUNTY,37.71,-122.19,562212,"C,HH",Waste,1878.146,811.3,1066.25,0.596,,,,,,,,,,812.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.75,,,,N,N,N,
1007797,110001245625,WASTE MANAGEMENT OF LA LLC - WOODSIDE SANITARY LANDFILL & RECYCLING CENTER,WALKER,LA,70785,29340 WOODSIDE DR,LIVINGSTON PARISH,30.50,-90.83,562212,"C,HH",Waste,31464.634,933,30529.25,2.384,,,,,,,,,,936.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30528.25,,,,N,N,N,
1003299,110071162293,WASTE MANAGEMENT OF LA LLC/RELIABLE LANDFILL,LIVONIA,LA,70755,9533 MOORE LANE,POINTE COUPEE PARISH,30.58,-91.53,562212,HH,Waste,40943.5,,40943.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40943.5,,,,N,N,N,
1003259,110003705606,WASTE MANAGEMENT OF MICHIGAN INC,LAKE ORION,MI,48359,600 W SILVER BELL RD,OAKLAND COUNTY,42.72,-83.25,562212,"C,HH",Waste,116698.244,236.4,116416.25,45.594,,,,,,,,,12560.4,301.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116396.75,,,,N,N,N,
1003582,110007593979,WASTE MANAGEMENT OF MICHIGAN INCORPORATED,WAYNE,MI,48184,5900 HANNAN ROAD,WAYNE COUNTY,42.26,-83.43,562212,"C,HH",Waste,182220.848,679.8,181540.75,0.298,,,,,,,,,,680.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181540.5,,,,N,N,N,
1007890,110002306406,"WASTE MANAGEMENT OF MISSISSIPPI INC, PECAN GROVE LANDFILL AND RECYCLING CENTER A",PASS CHRISTIAN,MS,39571,9685 FIRETOWER ROAD,HARRISON COUNTY,30.43,-89.27,562212,"C,HH",Waste,46757,0,46757,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46757,,,,N,N,N,
1003399,110014002792,"WASTE MANAGEMENT OF MISSISSIPPI INC, PLANTATION OAKS MUNICIPAL LANDFILL AND RECY",SIBLEY,MS,39165,35 SHIELDSBORO ROAD,ADAMS COUNTY,31.36,-91.40,562212,"C,HH",Waste,81311,239,81072,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81072,,,,N,N,N,
1007891,110002327303,"WASTE MANAGEMENT OF MISSISSIPPI INC, PRAIRIE BLUFF LANDFILL AND RECYCLING CENTER",HOUSTON,MS,38851,1649 HIGHWAY 15 NORTH,CHICKASAW COUNTY,33.96,-88.99,562212,"C,HH",Waste,30880.976,,30862.5,18.476,,,,,,,,,5145,26.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30854.5,,,,N,N,N,
1007617,110067242996,"WASTE MANAGEMENT OF NEW YORK, LLC",CHAFFEE,NY,14030,10860 OLEAN ROAD,ERIE COUNTY,42.58,-78.49,562212,"C,HH",Waste,46929.366,1475.2,45352.25,101.916,,,,,,,,,27986.7,1620.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45308.5,,,,N,N,N,
1007894,110034164222,WASTE MANAGEMENT OF TEXAS AUSTIN COMMUNITY RECYCLING & DISPOSAL FACILITY,AUSTIN,TX,78754,9900 GILES RD,TRAVIS COUNTY,30.33,-97.62,562212,"C,HH",Waste,72423.974,323,72037.5,63.474,,,,,,,,,17595.4,413.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72010.5,,,,N,N,N,
1007683,110008500700,WASTE MANAGEMENT OF TUNICA LANDFILL INC,ROBINSONVILLE,MS,38664,6035 BOWDRE ROAD,TUNICA COUNTY,34.79,-90.25,562212,"C,HH",Waste,34062.898,162.1,33900.5,0.298,,,,,,,,,,162.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33900.25,,,,N,N,N,
1007834,110010410581,"WASTE MANAGEMENT OF WISCONSIN, INC.",WHITELAW,WI,54247,6207 HEMPTON LAKE RD,MANITOWOC COUNTY,44.17,-87.83,562212,"C,HH",Waste,20874.592,1271.7,19519.75,83.142,,,,,,,,,23068.8,1390.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19484.25,,,,N,N,N,
1007854,110030747583,WASTE MANAGEMENT PECAN PRAIRIE,CELESTE,TX,75423,1308 HIGHWAY 69 N,HUNT COUNTY,33.18,-96.13,562212,HH,Waste,17295.25,,17295.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17295.25,,,,N,N,N,
1007852,110022938375,WASTE MANAGEMENT SKYLINE LANDFILL,FERRIS,TX,75125,1201 N CENTRAL AVE,DALLAS COUNTY,32.55,-96.67,562212,"C,HH",Waste,258495.526,31577.3,226862.5,55.726,,,,,,,,,,31658.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226836.75,,,,N,N,N,
1003556,110000819259,WASTE MGMT DSPL SVC OF PA POTTSTOWN LDFL,POTTSTOWN,PA,19464,1425 SELL ROAD,MONTGOMERY COUNTY,40.27,-75.65,562212,"C,HH",Waste,5804.046,594.7,5208.75,0.596,,,,,,,,,,595.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208.5,,,,N,N,N,
1007907,110001743695,WASTE MGMT OF CO INC County Line,LITTLETON,CO,80126,4200 E COUNTY LINE RD,DOUGLAS COUNTY,39.56,-104.93,562212,HH,Waste,3976.5,,3976.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976.5,,,,N,N,N,
1007851,110009434996,WASTE MGMT OF OK,TULSA,OK,74116,4041 N 141ST E AVE,TULSA COUNTY,36.20,-95.82,562212,"C,HH",Waste,75326.45,83.2,75243.25,,,,,,,,,,,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75243.25,,,,N,N,N,
1007801,110001637845,WASTE MGMT OF OK/EAST OAK LNDFLL,OKLAHOMA CITY,OK,73141,3201 MOSLEY ROAD,OKLAHOMA COUNTY,35.51,-97.42,562212,"C,HH",Waste,148126.724,6972.1,141150.75,3.874,,,,,,,,,,6979.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141147.5,,,,N,N,N,
1002854,110000422249,WATER RENEWAL CENTER,STEVENS POINT,WI,54481,2690 W RIVER RD,PORTAGE COUNTY,44.49,-89.58,562212,"C,TT","Other,Waste",25003.248,148.7,24854.25,0.298,,,,,,,,,,149.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24854,N,N,N,
1007720,110071159481,WATERS LANDFILL,FREDERIC,MI,49733,11376 SHERMAN RD,CRAWFORD COUNTY,44.85,-84.67,562212,"C,HH",Waste,13170.694,1149.3,12020.5,0.894,,,,,,,,,,1150.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12020.25,,,,N,N,N,
1002902,110013963540,WATERTOWN LANDFILL,WATERTOWN,SD,57201,"HWY 81, 3 MI S OF TOWN",CODINGTON COUNTY,44.98,-97.19,562212,HH,Waste,38609.25,,38609.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38609.25,,,,N,N,N,
1008042,110028051159,WAUNA MILL,CLATSKANIE,OR,97016,92326 TAYLORVILLE ROAD,CLATSOP COUNTY,46.16,-123.41,322120,"AA,C,TT","Pulp and Paper,Waste",300989.454,272189,27281.25,1519.204,,,,,,,,,527727.9,232751.438,,,,,,,,,,,,,,,,,,,,,,,,,,,41462.516,,,,,,,,,26775.5,N,N,N,
1001863,110043802267,"WAUPACA FOUNDRY, INC-PLANTS 2 & 3",WAUPACA,WI,54981,1955 BRUNNER DRIVE,WAUPACA COUNTY,44.36,-89.05,331511,C,Metals,189501.62,188432.9,393.75,674.97,,,,,,,,,,189501.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007061,110071160825,WAYNE COUNTY LANDFILL,FAIRFIELD,IL,62837,,WAYNE COUNTY,38.36,-88.37,562212,HH,Waste,36656.75,,36656.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36656.75,,,,N,N,N,
1005556,110003711234,WAYNE STATE UNIVERSITY,DETROIT,MI,48202,5454 Cass Avenue,WAYNE COUNTY,42.36,-83.07,611310,C,Other,36576.712,36538.9,17.25,20.562,,,,,,,,,,36576.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
