Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code
3201043,Gartland Mine,Construction Sand and Gravel,Abandoned,11/30/2020,Surface,Gartland Mine,11719 40M St SE,Valley City,North Dakota,58072.0
3201044,756,Construction Sand and Gravel,Intermittent,6/8/2015,Surface,756,8902 40th Street NW,New Town,North Dakota,58763.0
3201045,Track Jaw,Construction Sand and Gravel,TempIdle,3/24/2025,Surface,Track Jaw,4 Lower Crazy Woman Road,Buffalo,Wyoming,82834.0
3201046,Masaba Screen Plant,Construction Sand and Gravel,Intermittent,7/8/2020,Surface,Masaba Screen Plant,19th St E,Gladstone,North Dakota,58630.0
3201047,Crusher,Construction Sand and Gravel,Abandoned,7/7/2016,Surface,Crusher, St NW,Williston,North Dakota,58801.0
3201048,Hankinson Resource,Construction Sand and Gravel,Abandoned,11/5/2019,Surface,Hankinson Resource,165 Ave SE & 95th St SE,Hakinson,North Dakota,58041.0
3201049,Anderson Pit,Construction Sand and Gravel,Abandoned,11/21/2016,Surface,Anderson Pit,3744 152nd M Ave. NW,Cartwright,North Dakota,58838.0
3201050,F & G,Construction Sand and Gravel,Active,5/9/2024,Surface,F & G,11344 Northfork Rd.,Watford City,North Dakota,58854.0
3201051,929,Construction Sand and Gravel,Abandoned,7/7/2016,Surface,929,73rd St NE 1 Mile west of ND 32,Edinburg,North Dakota,58227.0
3201052,Wash Plant,Construction Sand and Gravel,Abandoned,8/15/2016,Surface,Wash Plant,3731 86th St,Rolette,North Dakota,58366.0
3201053,Plant #2,Construction Sand and Gravel,Abandoned,8/22/2017,Surface,Plant #2,Mobile Plant  Various Locations ,Mobile Plant  various Location,North Dakota,58769.0
3201054,Plant# 3 ,Construction Sand and Gravel,Abandoned,8/22/2017,Surface,Plant# 3 ,Mobile Plant Various Locations ,Mobile Plant Various Locations,North Dakota,58769.0
3201056,939,Construction Sand and Gravel,Abandoned,7/7/2016,Surface,939,13450 Hwy 5,Cavalier,North Dakota,58220.0
3201057,Portable 1 ,Construction Sand and Gravel,Intermittent,10/28/2021,Surface,Portable 1 ,Varies ,Varies ,North Dakota,58757.0
3201059,TeeRex,Construction Sand and Gravel,Intermittent,5/1/2023,Surface,TeeRex,6220 37th Ave SE,Minot,North Dakota,58701.0
3201060,MUSCHA PIT,Construction Sand and Gravel,Abandoned,10/27/2025,Surface,MUSCHA PIT,34th AVE. NE,HARVEY,North Dakota,58341.0
3201061,two mile,Construction Sand and Gravel,Abandoned,12/4/2017,Surface,two mile,140th ave and 68th st sw,Amadon,North Dakota,58620.0
3201062,Ruach Resources 2,Construction Sand and Gravel,Intermittent,12/14/2016,Surface,Ruach Resources 2,Various- Portable,Various Locations,North Dakota,58801.0
3201063,Plant 1,Construction Sand and Gravel,Abandoned,4/29/2022,Surface,Plant 1,43 Avenue,Grand,North Dakota,58750.0
3201065,Jacobson Eaton,Construction Sand and Gravel,Intermittent,5/13/2025,Surface,Jacobson Eaton,Portable plant various locations,Towner,North Dakota,58788.0
3201066,Screen 1,Construction Sand and Gravel,Intermittent,5/20/2025,Surface,Screen 1,7437 Highway 66,Egeland,North Dakota,58331.0
3201067,Trade Wind Ranch and Scoria,Construction Sand and Gravel,Intermittent,11/5/2020,Surface,Trade Wind Ranch and Scoria,10060 Highway 1804,Tioga,North Dakota,58852.0
3201068,smith  pit,Construction Sand and Gravel,Abandoned,1/10/2019,Surface,smith  pit,83rd Ave NE Reeves RD,St Micheal,North Dakota,58370.0
3201069,Jensen,Construction Sand and Gravel,Intermittent,6/6/2019,Surface,Jensen,73rd Ave NW,Stanley,North Dakota,58784.0
3201070,Big Hill 1,Construction Sand and Gravel,Abandoned,12/2/2019,Surface,Big Hill 1,10369 28th Street SW,Dickinson,North Dakota,58601.0
3201071,Crusher Pit 1,Construction Sand and Gravel,Intermittent,10/21/2019,Surface,Crusher Pit 1,71st Street,Deering,North Dakota,58731.0
3201072,John Narloch Gravel,"Sand, Common",Intermittent,10/28/2021,Surface,John Narloch Gravel,526 6th Street,Minto,North Dakota,58261.0
3201073,Mega Screen 1,"Sand, Common",Abandoned,3/22/2021,Surface,Mega Screen 1,513 4th Ave NW,Bowman,North Dakota,58623.0
3201074,Eaton Ranch ,"Sand, Common",Abandoned,6/11/2024,Surface,Eaton Ranch ,128 Hwy 2 E,Towner,North Dakota,58788.0
3201075,Portable Plant,Construction Sand and Gravel,Intermittent,8/5/2022,Surface,Portable Plant,Portable Plant,Watford City,North Dakota,58854.0
3201076,Daniels,"Sand, Common",Abandoned,8/4/2023,Surface,Daniels,Portable,Williston,North Dakota,58801.0
3201077,Portable Screen #1,Construction Sand and Gravel,Intermittent,7/23/2020,Surface,Portable Screen #1,6431 19th Ave Ne,Towner,North Dakota,58788.0
3201078,Storhaug Pit,Construction Sand and Gravel,Intermittent,6/1/2021,Surface,Storhaug Pit,1381/2 Ave. SE and 73rd St. SE,Milnor,North Dakota,58060.0
3201080,Gowan Pit,Construction Sand and Gravel,Intermittent,5/6/2021,Surface,Gowan Pit,1601 N 73rd St,Grand Forks,North Dakota,58203.0
3201081,Wash Plant,"Sand, Common",TempIdle,1/23/2023,Surface,Wash Plant,206 County Road 11,Lignite,North Dakota,58752.0
3201083,Sheyenne River Valley Pit,Construction Sand and Gravel,Intermittent,7/31/2021,Surface,Sheyenne River Valley Pit,River Road,Valley City,North Dakota,58072.0
3201087,Gleaves #2,Construction Sand and Gravel,TempIdle,8/22/2024,Surface,Gleaves #2,10597 Hwy 1804,Tioga,North Dakota,58852.0
3201088,ENERGY SAND SOLUTIONS-HAZEN,"Sand, Common",Intermittent,12/12/2024,Surface,ENERGY SAND SOLUTIONS-HAZEN,4460 7TH ST SW,Hazen,North Dakota,58545.0
3201089,Ridley Pit,Construction Sand and Gravel,Intermittent,7/12/2023,Surface,Ridley Pit,Various locations,various locations,North Dakota,58249.0
3201090,Blue Butte Sivertson scoria pit,Construction Sand and Gravel,Intermittent,3/26/2025,Surface,Blue Butte Sivertson scoria pit,11798  31st ST NW,Watford city,North Dakota,58854.0
3201091,WP 1,Construction Sand and Gravel,Intermittent,8/5/2024,Surface,WP 1,Portable Plant various locations,Dunseith,North Dakota,58329.0
3201092,Harris Pit,Construction Sand and Gravel,Intermittent,10/2/2024,Surface,Harris Pit,Hwy 281 ,Dunseith ,North Dakota,58329.0
3201093,Gowan Plant 4,Construction Sand and Gravel,Intermittent,5/19/2025,Surface,Gowan Plant 4,1601 N 73rd Street,Grand Forks,North Dakota,58203.0
3300178, Oak Hill,Construction Sand and Gravel,Abandoned,4/30/2021,Facility, Oak Hill,501 Roscoe Rd,Oak Hill,Ohio,45656.0
3301123,Newbury Sand & Gravel Inc,Construction Sand and Gravel,Abandoned,8/18/2006,Surface,Newbury Sand & Gravel Inc,14757 Ravenna Rd.,Burton,Ohio,44021.0
3301388,FAIRBORN GRAVEL,Construction Sand and Gravel,Abandoned,9/17/2015,Surface,FAIRBORN GRAVEL,12063 Lower Valley Pike,Medway,Ohio,45341.0
3301393,Xenia Sand & Gravel,Construction Sand and Gravel,Active,10/1/2014,Surface,Xenia Sand & Gravel,1337 Dayton-Xenia Rd,Xenia,Ohio,45385.0
3301394,Hamilton Gravel ,Construction Sand and Gravel,Abandoned,2/15/2007,Surface,Hamilton Gravel ,4000 Trenton Rd,Hamilton,Ohio,45011.0
3301395,HARRISON GRAVEL,Construction Sand and Gravel,Abandoned,2/2/2006,Surface,HARRISON GRAVEL,170 Pilot Rd.,Harrison,Ohio,45030.0
3301396,FAIRFIELD GRAVEL,Construction Sand and Gravel,Active,12/28/1977,Surface,FAIRFIELD GRAVEL,107  River Circle Rd,Fairfield,Ohio,45014.0
3301398,Aurora Plant,Construction Sand and Gravel,Abandoned,1/10/2012,Surface,Aurora Plant,12121 Frost Road,Mantua,Ohio,44255.0
3301401,"Beck Sand & Gravel, Inc.",Construction Sand and Gravel,Active,4/21/1999,Surface,"Beck Sand & Gravel, Inc.",2820 Webb Road,Ravenna,Ohio,44266.0
3301408,Coshocton Plant,Construction Sand and Gravel,Active,10/29/2025,Surface,Coshocton Plant,24270 T.R. 1202,Coshocton,Ohio,43812.0
3301411,Briggs Sand and Gravel Inc,Construction Sand and Gravel,Active,12/11/2024,Surface,Briggs Sand and Gravel Inc,1905 Blue Knob Road,Marietta,Ohio,45750.0
3301413,Ballentine Sand and Gravel LLC,Construction Sand and Gravel,Active,10/1/2022,Surface,Ballentine Sand and Gravel LLC,8420 Weaver Road,Ravenna,Ohio,44266.0
3301419,Canton Aggregates C1,Construction Sand and Gravel,Intermittent,3/17/2021,Facility,Canton Aggregates C1,2905 Columbus Road NE,Canton,Ohio,44705.0
3301424,ZOLLINGER SAND & GRAVEL CO. INC.,Construction Sand and Gravel,Abandoned,5/15/2012,Surface,ZOLLINGER SAND & GRAVEL CO. INC.,11687 Wadsworth Rd,Rittman,Ohio,44270.0
3301425,Charlestown Sand & Gravel LLC,Construction Sand and Gravel,Abandoned,9/18/2014,Surface,Charlestown Sand & Gravel LLC,7845 St Rt 5,Ravenna,Ohio,44266.0
3301429,Chesterville Sand & Gravel Plant,Construction Sand and Gravel,Active,12/9/2024,Surface,Chesterville Sand & Gravel Plant,7250 Mount Gilead Rd.,Fredericktown,Ohio,43019.0
3301437,PRECISION AGGREGATES I,Construction Sand and Gravel,Abandoned,10/22/2014,Surface,PRECISION AGGREGATES I,4843 C. H. 43,Upper Sandusky,Ohio,43351.0
3301438,SHELLY MATERIALS INC DRESDEN PL,Construction Sand and Gravel,Abandoned,4/28/2008,Surface,SHELLY MATERIALS INC DRESDEN PL,1985 Gene Cox Mem. Dr.,Dresden,Ohio,43821.0
3301440,United Aggregates Inc.,Construction Sand and Gravel,Abandoned,8/28/2017,Surface,United Aggregates Inc.,1201 Mill Road,Bellville,Ohio,448131282.0
3301463,Eagle Materials LLC DBA Ernst AggPlant 7,Construction Sand and Gravel,Abandoned,3/24/2023,Surface,Eagle Materials LLC DBA Ernst AggPlant 7,993 Falls Creek Drive / P.O. Box 5055,Vandalia,Ohio,45377.0
3301466,Enon Sand & Gravel,Construction Sand and Gravel,Active,9/27/2004,Surface,Enon Sand & Gravel,1665 Enon Rd,Enon,Ohio,45323.0
3301471,St Louisville Plant,Construction Sand and Gravel,Active,1/3/2014,Surface,St Louisville Plant,6824 Mt. Vernon Road,Newark,Ohio,43055.0
3301474,Feikert Sand & Gravel Inc,Construction Sand and Gravel,Active,1/21/2003,Surface,Feikert Sand & Gravel Inc,7100 CR 189,Fredericksburg,Ohio,44627.0
3301478,Foureman's Gravel,Construction Sand and Gravel,Intermittent,2/22/2021,Surface,Foureman's Gravel,2791 Wildcat Road,Greenville,Ohio,45331.0
3301480,Lockbourne Plant,Construction Sand and Gravel,Abandoned,10/30/2015,Surface,Lockbourne Plant,550 Rowe Road,Lockbourne,Ohio,43137.0
3301484,"John L Garber Materials, Inc.",Construction Sand and Gravel,Abandoned,10/1/2018,Surface,"John L Garber Materials, Inc.",2500 Lexington Springmill Rd.,Lexington,Ohio,44904.0
3301490,Sidley-Kingsville Pit R W Sidley Inc,Construction Sand and Gravel,Intermittent,2/14/2025,Surface,Sidley-Kingsville Pit R W Sidley Inc,3062 E. Center Street,North Kingsville,Ohio,44068.0
3301508,Columbus Pit & Mill,Construction Sand and Gravel,Abandoned,5/21/2015,Surface,Columbus Pit & Mill,711 Frank Road,Columbus,Ohio,43223.0
3301509,Arms Sand & Gravel,Construction Sand and Gravel,Active,6/12/2017,Surface,Arms Sand & Gravel,15349 Ravenna Rd.,Newbury,Ohio,44065.0
3301512,Barrett Paving Materials Inc - Medway,Construction Sand and Gravel,Abandoned,3/3/2011,Surface,Barrett Paving Materials Inc - Medway,5325 Medway Road,Fairborn,Ohio,45324.0
3301513,Barrett Paving Mats Inc-West Carrollton,Construction Sand and Gravel,Active,10/5/2015,Surface,Barrett Paving Mats Inc-West Carrollton,4710 Soldiers Home- West Carrollton Road,Maimisburg,Ohio,45342.0
3301515,Hocking Valley Concrete Inc,Construction Sand and Gravel,Active,11/29/2023,Surface,Hocking Valley Concrete Inc,35255 Hocking Dr.,Logan,Ohio,43138.0
3301519,Hugo Sand Company Incorporated,Construction Sand and Gravel,Active,10/1/2022,Surface,Hugo Sand Company Incorporated,7055 St. Rt. 43,Kent,Ohio,44240.0
3301526,Jefferson Materials Co,Construction Sand and Gravel,Intermittent,12/17/2024,Surface,Jefferson Materials Co,8505 St. Rt. 14 ,Streetsboro,Ohio,44241.0
3301532,Oscar Brugmann Sand & Gravel Inc,Construction Sand and Gravel,Active,5/5/1999,Surface,Oscar Brugmann Sand & Gravel Inc,3828 Dudley Rd,Mantua,Ohio,44255.0
3301538,Kinsman Materials,Construction Sand and Gravel,Abandoned,11/2/2012,Surface,Kinsman Materials,8338 Hayes Road,Williamsfield,Ohio,44093.0
3301543,Lakeside Sand & Gravel Inc,Construction Sand and Gravel,Active,3/12/2007,Surface,Lakeside Sand & Gravel Inc,3498 Frost Rd. ,Mantua,Ohio,442559487.0
3301554,Massillon Washed Gravel Div.,Construction Sand and Gravel,Abandoned,6/11/2020,Surface,Massillon Washed Gravel Div.,6331 Blough Road SW,Navarre,Ohio,44662.0
3301557,S & S AGGREGATE,Construction Sand and Gravel,Active,11/29/2023,Surface,S & S AGGREGATE,5701 Higby Road,Chillicothe,Ohio,45601.0
3301560,Watson Gravel Inc. (Middletown Plant),Construction Sand and Gravel,Active,12/8/1992,Surface,Watson Gravel Inc. (Middletown Plant),2100 S. Main St.,Middletown,Ohio,45042.0
3301561,Phillips Vandalia Plant,Construction Sand and Gravel,Active,10/5/2015,Surface,Phillips Vandalia Plant,555 Old Springfield Rd,Vandalia ,Ohio,453779359.0
3301566,S & S Aggregate Plant-14,Construction Sand and Gravel,Active,6/7/2012,Surface,S & S Aggregate Plant-14,4540 S.R. 39,Perrysville,Ohio,44864.0
3301567,Eagle Materials LLC DBA Ernst AggPlant 6,Construction Sand and Gravel,Abandoned,12/11/2012,Surface,Eagle Materials LLC DBA Ernst AggPlant 6,6127 Germantown Road,Middletown,Ohio,45042.0
3301571,Morrow Gravel Co,Construction Sand and Gravel,Abandoned,8/20/2015,Surface,Morrow Gravel Co,4850 Stubbs Mill Road,Morrow,Ohio,45152.0
3301579,Neer's Sand & Gravel LLC,Construction Sand and Gravel,Active,11/29/2023,Surface,Neer's Sand & Gravel LLC,4859 Twp Rd. 45,Bellefontaine,Ohio,43311.0
3301587,Ross Gravel,Construction Sand and Gravel,Abandoned,8/18/2014,Surface,Ross Gravel,3900 Kraus Lane,Ross,Ohio,45014.0
3301594,Oster Sand & Gravel-Bolivar Plant,Construction Sand and Gravel,Abandoned,11/30/2023,Surface,Oster Sand & Gravel-Bolivar Plant,3467 Dover Zoar Rd.,Bolivar,Ohio,446128922.0
3301598,East Miami Pit,Construction Sand and Gravel,Active,2/3/2025,Surface,East Miami Pit,8953 East Miami River Rd.,Cincinnati,Ohio,452472232.0
3301603,Phillips Companies Xenia,Construction Sand and Gravel,Active,1/24/2009,Surface,Phillips Companies Xenia,30 Haines Road,Xenia,Ohio,45385.0
3301609,Wooster Plant,Construction Sand and Gravel,Active,11/30/2023,Surface,Wooster Plant,3001 Prairie Lane Road,Wooster,Ohio,44691.0
3301612,"UNITED AGGREGATES, INC.",Construction Sand and Gravel,Active,10/14/1999,Surface,"UNITED AGGREGATES, INC.",14220 Parrott St,Mt. Vernon,Ohio,43050.0
3301614,Quality Pit and Mill ,Construction Sand and Gravel,Abandoned,7/6/2017,Surface,Quality Pit and Mill ,12201 Fryburg Rd.,Wapakoneta,Ohio,45895.0
3301617,R A Cruise Sand & Gravel Incorporated,Construction Sand and Gravel,Abandoned,6/20/2011,Surface,R A Cruise Sand & Gravel Incorporated,7639 SR-14,Ravenna,Ohio,44266.0
3301624,Heiser Mine,Construction Sand and Gravel,Abandoned,10/13/2022,Surface,Heiser Mine,4833 Applegrove St. NW,North Canton,Ohio,44720.0
3301625,Oster Sand & Gravel-Massillon Plant,Construction Sand and Gravel,Active,5/9/2000,Surface,Oster Sand & Gravel-Massillon Plant,1955 Riverside Ave. NW,Massillon,Ohio,446479300.0
3301627,Shelly Materials Inc Racine Plant,Construction Sand and Gravel,Abandoned,5/7/2007,Surface,Shelly Materials Inc Racine Plant,49947 St. Rt. 124,Racine,Ohio,45771.0
3301634,Rupp Construction Inc,Construction Sand and Gravel,Active,12/14/1999,Surface,Rupp Construction Inc,18228 Fulton Rd.,Marshallville,Ohio,44645.0
3301640,Schlichter/Hamilton Pit,Construction Sand and Gravel,Abandoned,9/24/2013,Surface,Schlichter/Hamilton Pit,2602 Hamilton-Cleves Road,Hamilton,Ohio,45013.0
3301652,SOEHNLEN BROTHERS SAND & GRAVEL INC,Construction Sand and Gravel,Active,12/5/2023,Surface,SOEHNLEN BROTHERS SAND & GRAVEL INC,10449 Soehnlen Rd NW,Beach City,Ohio,44608.0
3301659,Shelly Materials Inc Springfield,Construction Sand and Gravel,Abandoned,2/9/2007,Surface,Shelly Materials Inc Springfield,4301 S. Charleston Pike,Springfield,Ohio,45502.0
3301661,Shalersville North Plant,Construction Sand and Gravel,Abandoned,4/16/2024,Surface,Shalersville North Plant,3943 Beck Rd.,Mantua,Ohio,44255.0
3301662,Haver Hill Plant,Construction Sand and Gravel,Abandoned,12/6/2006,Surface,Haver Hill Plant,354 Gallia Pike,Ironton,Ohio,45638.0
3301666,PLANT #1,Construction Sand and Gravel,Active,6/7/2012,Surface,PLANT #1,7574 U.S. Rte 36 SE,Gnadenhutten,Ohio,44629.0
3301676,Apple Grove,Construction Sand and Gravel,TempIdle,12/16/2021,Surface,Apple Grove,50427 State Route 124,Racine,Ohio,45771.0
3301677,Briggs Sand & Gravel Inc. ,Construction Sand and Gravel,Abandoned,4/22/2013,Surface,Briggs Sand & Gravel Inc. ,347 Gravel Bank Road,Marietta,Ohio,45750.0
3301678,Troy Gravel,Construction Sand and Gravel,Active,10/3/2024,Surface,Troy Gravel,250 Dye Mill Road,Troy,Ohio,45373.0
3301688,Shelly Materials Plant #1402,Construction Sand and Gravel,Abandoned,5/9/2006,Surface,Shelly Materials Plant #1402,46626 Co. Rt. 495,Coshocton,Ohio,43812.0
3301695,Eagle Materials LLC / Ernst Agg Plant 5,Construction Sand and Gravel,Active,10/5/2015,Surface,Eagle Materials LLC / Ernst Agg Plant 5,9661 Sugar Street,Germantown,Ohio,45327.0
3301705,Demmy Sand & Gravel,Construction Sand and Gravel,Abandoned,6/3/2015,Surface,Demmy Sand & Gravel,4324 FAIRFIELD PIKE,SPRINGFIELD,Ohio,45502.0
3301706,Montpelier Sand & Gravel,Construction Sand and Gravel,Abandoned,6/12/2002,Surface,Montpelier Sand & Gravel,09539 County Rd. J,Montpelier,Ohio,43543.0
3301708,WYSONG GRAVEL CO - WEST ALEXANDRIA PIT,Construction Sand and Gravel,Active,5/5/2022,Surface,WYSONG GRAVEL CO - WEST ALEXANDRIA PIT,2032 S.R. 503 N.,West Alexandria,Ohio,45381.0
3301710,Young's Sand & Gravel Inc.,Construction Sand and Gravel,Active,3/13/2000,Surface,Young's Sand & Gravel Inc.,689 St. Rt. 39,Loudonville,Ohio,44842.0
3301750,Upper Sandusky Plant,Construction Sand and Gravel,Abandoned,12/20/2005,Surface,Upper Sandusky Plant,4986 County Rd. 47,Upper Sandusky,Ohio,43351.0
3301791,PAINESVILLE MINE,Construction Sand and Gravel,Abandoned,11/5/1998,Surface,PAINESVILLE MINE,436 casement ave,painesville,Ohio,44077.0
3301802,S & S AGGREGATE,Construction Sand and Gravel,Abandoned,6/8/2009,Surface,S & S AGGREGATE,691 S. Van Buren,Barberton,Ohio,44203.0
3301809,WYSONG GRAVEL CO - CAMDEN PIT,Construction Sand and Gravel,Active,10/5/2015,Surface,WYSONG GRAVEL CO - CAMDEN PIT,220 E. Camden-College Corner Road,Camden,Ohio,45311.0
3301995,PLANT #2,Construction Sand and Gravel,Active,10/26/2017,Surface,PLANT #2,8669 U.S. Rte 36 SE,Gnadenhutten,Ohio,44629.0
3302007,S & S Aggregate,Construction Sand and Gravel,Abandoned,12/26/2001,Surface,S & S Aggregate,Rt. 3,New Matamoras,Ohio,45767.0
3302020,"Solon Exc. Sand & Gravel, Inc.",Construction Sand and Gravel,Abandoned,7/20/2006,Surface,"Solon Exc. Sand & Gravel, Inc.",10925 Mantua Center Road,Mantua,Ohio,44255.0
3302129,Hardin Sand and Gravel ,Construction Sand and Gravel,Active,10/1/2014,Surface,Hardin Sand and Gravel ,4723 Hardin Wapak Road,Sidney,Ohio,45365.0
3302137,Holmes Supply 1,Construction Sand and Gravel,Active,3/16/2000,Surface,Holmes Supply 1,7571 State Route 83,Holmesville,Ohio,44633.0
3302357,Springbrook Pit,Construction Sand and Gravel,Abandoned,10/21/2010,Surface,Springbrook Pit,10217 State Rt  534,Middlefield,Ohio,440629610.0
3302359,Ross Pit,Construction Sand and Gravel,Active,2/22/2024,Surface,Ross Pit,11489 Hamilton Cleves Hwy.,Hamilton,Ohio,45013.0
3302387,Lucky Sand & Gravel Co,Construction Sand and Gravel,Abandoned,5/1/2009,Surface,Lucky Sand & Gravel Co,12018 Frost Rd.,Mantua,Ohio,44255.0
3302402,WEBER SAND & GRAVEL INC.,Construction Sand and Gravel,Active,12/7/1999,Surface,WEBER SAND & GRAVEL INC.,2000 Casebeer-Miller Road,Edgerton,Ohio,43517.0
3302403,KIRBYS SAND & GRAVEL,Construction Sand and Gravel,Active,8/8/2000,Surface,KIRBYS SAND & GRAVEL,4876 County Highway 43,Upper Sandusky,Ohio,43351.0
3302436,Baker Pit & Mill,Construction Sand and Gravel,Abandoned,7/24/2013,Surface,Baker Pit & Mill,7800 White Rd.,Burbank,Ohio,44214.0
3302517,Masons Sand & Gravel Company,Construction Sand and Gravel,TempIdle,11/28/2023,Surface,Masons Sand & Gravel Company,2385 Rathmell Rd,Obetz,Ohio,43207.0
3302518,South Columbus Aggregate Plant,Construction Sand and Gravel,Abandoned,12/1/2016,Surface,South Columbus Aggregate Plant,5911 Lockbourne Rd.,Lockbourne,Ohio,43137.0
3302633,PIKETON SAND & GRAVEL,Construction Sand and Gravel,Active,11/29/2023,Surface,PIKETON SAND & GRAVEL,3293 State Route 23,Piketon ,Ohio,45661.0
3302679,Watson Gravel Inc (Ross Plant),Construction Sand and Gravel,Active,11/19/1996,Surface,Watson Gravel Inc (Ross Plant),2728 Hamilton-Cleves Hwy (128),Hamilton,Ohio,45013.0
3302913,Allied Corporation Inc,Construction Sand and Gravel,Active,10/1/2014,Surface,Allied Corporation Inc,390 Warmington RD,MASSILLON,Ohio,44646.0
3302918,WAPAKONETA PLANT,Construction Sand and Gravel,Abandoned,1/31/2003,Surface,WAPAKONETA PLANT,22612 SR 33,Wapakoneta,Ohio,45895.0
3302921,Nelson Sand & Gravel Incorporated,Construction Sand and Gravel,Abandoned,4/9/2024,Surface,Nelson Sand & Gravel Incorporated,5720 St. Rt. 193; PO Box 466,Kingsville,Ohio,440480466.0
3302940,FRANKLIN GRAVEL,Construction Sand and Gravel,Abandoned,2/28/2019,Surface,FRANKLIN GRAVEL,7533 Franklin-Trenton Rd.,Franklin,Ohio,45005.0
3303012,"Small's Sand & Gravel, Inc.",Construction Sand and Gravel,Active,6/10/1999,Surface,"Small's Sand & Gravel, Inc.",10229 Killduff Rd. P.O. Box 617,Gambier,Ohio,43022.0
3303241,CCR Sand & Gravel LLC,Construction Sand and Gravel,Abandoned,5/7/2015,Surface,CCR Sand & Gravel LLC,8215 SEVILLE RD.,LODI,Ohio,442549643.0
3303320,Scioto Sand & Gravel,Construction Sand and Gravel,Active,11/29/2023,Surface,Scioto Sand & Gravel,5298 Marion- Marysville Rd ,Prospect,Ohio,43342.0
3303321,Mechanicsburg Sand & Gravel Inc,Construction Sand and Gravel,Active,6/8/1999,Surface,Mechanicsburg Sand & Gravel Inc,5734 St. Rt. 4 ,Mechanicsburg,Ohio,43044.0
3303344,Solomon's Mines Inc.,Construction Sand and Gravel,Intermittent,3/23/2015,Surface,Solomon's Mines Inc.,7219 Salem-Unity Rd,Salem,Ohio,444609207.0
3303466,Mckee Materials LLC,Construction Sand and Gravel,Active,12/9/2024,Surface,Mckee Materials LLC,700 St. Rd. 278,Nelsonville,Ohio,45764.0
3303616,S & S Aggregate ,Construction Sand and Gravel,Active,3/27/2012,Surface,S & S Aggregate ,4330 S. River Road,Zanesville,Ohio,43701.0
3303635,S & S AGGREGATE Plant # 3,Construction Sand and Gravel,Intermittent,9/29/2025,Surface,S & S AGGREGATE Plant # 3,37561 Wandling Road,Haydenville,Ohio,43127.0
3303655,Ashcraft Sand And Gravel Incorporated,Construction Sand and Gravel,Intermittent,11/19/2024,Surface,Ashcraft Sand And Gravel Incorporated,6539 river rd ,harrison,Ohio,45030.0
3303738,"Dingledine Basic Materials, Inc.",Construction Sand and Gravel,Intermittent,2/13/2024,Surface,"Dingledine Basic Materials, Inc.",2304 Somerville Rd.,Somerville,Ohio,45064.0
3303754,Oneida Sand & Gravel Inc,Construction Sand and Gravel,Abandoned,4/22/2011,Surface,Oneida Sand & Gravel Inc,8000 Blade Road,Malvern,Ohio,44644.0
3303781,Oeder & Sons Sand & Gravel,Construction Sand and Gravel,Active,12/26/2017,Surface,Oeder & Sons Sand & Gravel,1000 W. Mason Morrow Millgrove,Lebanon,Ohio,45036.0
3303782,"ASHCRAFT SAND & GRAVEL CO., INC.",Construction Sand and Gravel,Active,11/30/2023,Surface,"ASHCRAFT SAND & GRAVEL CO., INC.",5850 Dry Fork Rd,Cleves,Ohio,45002.0
3303829,"Holmes Redimix, Inc",Construction Sand and Gravel,Abandoned,11/30/2023,Facility,"Holmes Redimix, Inc",5420 CR 349,Millersburg,Ohio,44654.0
3303835,Watson Gravel Inc (Kilby Plant),Construction Sand and Gravel,Abandoned,6/7/2003,Surface,Watson Gravel Inc (Kilby Plant),6040 Kilby Rd.,Harrison,Ohio,45030.0
3303848,Fredericktown Plant,Construction Sand and Gravel,Active,5/9/2025,Surface,Fredericktown Plant,11624 Hyatt Road,Fredericktown,Ohio,43019.0
3303860,N & S Sand & Gravel,Construction Sand and Gravel,Abandoned,5/31/2007,Surface,N & S Sand & Gravel,151 Seven Mile Rd,New Miami ,Ohio,45011.0
3303862,SOUTH CENTRAL SAND & GRAVEL,Construction Sand and Gravel,Active,11/29/2023,Surface,SOUTH CENTRAL SAND & GRAVEL,3877 US Route 23 South,Piketon,Ohio,45661.0
3303863,Coates Gravel Pit,Construction Sand and Gravel,Abandoned,10/24/2025,Surface,Coates Gravel Pit,2324 centerville rd,spring valley,Ohio,45370.0
3303889,G & J Asphalt & Materials Inc.,Construction Sand and Gravel,Abandoned,8/3/2023,Surface,G & J Asphalt & Materials Inc.,379 Seney Rd ,Chillicothe,Ohio,45601.0
3303935,Shelly Materials Inc Lancaster,Construction Sand and Gravel,Abandoned,10/23/2013,Surface,Shelly Materials Inc Lancaster,3232 Logan Lancaster Rd.,Lancaster,Ohio,43130.0
3304011,Shamrock Sand & Gravel,Construction Sand and Gravel,Intermittent,11/19/2024,Surface,Shamrock Sand & Gravel,2900 Woodsdale Road,Trenton,Ohio,45067.0
3304055,BCE Materials Inc,Construction Sand and Gravel,Active,11/29/2023,Surface,BCE Materials Inc,1059 St Rt 522,Wheelersburg,Ohio,45694.0
3304083,Lake Erie,"Sand, Common",Abandoned,9/14/2009,Surface,Lake Erie,Williams St. PO Box 248,Grand River,Ohio,44045.0
3304125,SCIOTO VALLEY RESOURCES,Construction Sand and Gravel,Abandoned,1/9/2006,Surface,SCIOTO VALLEY RESOURCES,669 Scioto Street,Lucasville,Ohio,45648.0
