Facility Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Cement Production,year,Primary NAICS Code
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437  ,MAYES COUNTY,36.27,-95.22,"240,958.50",2015,
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,"830,910.60",2015,
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,"1,108,711.41",2015,
1005360.0,Lafarge Ravena Cement Plant,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,ALBANY COUNTY,42.5,-73.81,"995,585.07",2015,
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON COUNTY,40.73,-75.3,"880,940.75",2015,
1000290.0,Lehigh Cement Company LLC,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,"425,436.09",2015,
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK COUNTY,38.42,-85.75,"640,946.77",2015,
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN COUNTY,32.25,-100.46,"221,952.10",2015,
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN COUNTY,37.8,-95.43,"600,106.76",2015,
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,"340,422.60",2015,
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO COUNTY,34.44,-116.89,"1,145,136.78",2015,
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN COUNTY,34.82,-118.75,"678,500.99",2015,
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,ST. CLAIR COUNTY,33.73,-86.16,"416,795.70",2015,
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON COUNTY,39.62,-119.26,"227,949.10",2015,
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,"533,048.82",2015,
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON COUNTY,38.18,-90.34,"1,840,330.57",2015,
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT COUNTY,37.46,-79.99,"735,797.10",2015,
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON COUNTY,35.1,-85.35,"377,782.80",2015,
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE COUNTY,41.86,-89.45,"96,619.00",2015,
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE COUNTY,29.96,-82.85,"443,053.68",2015,
1003883.0,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585.0,4750 EAST COUNTY ROAD 470,SUMTER COUNTY,28.76,-82.03,"444,486.05",2015,
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX COUNTY,45.32,-85.3,"1,018,954.53",2015,
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE COUNTY,25.87,-80.38,"1,011,090.05",2015,
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS COUNTY,30.05,-97.86,"981,774.41",2015,
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,"1,234,584.64",2015,
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS COUNTY,32.46,-97.03,"1,056,189.93",2015,
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN COUNTY,45.94,-111.48,"303,987.64",2015,
1003883.0,"AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585.0,4750 EAST COUNTY ROAD 470,SUMTER,28.76,-82.03,"270,969.79",2011,
1006659.0,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040.0,8039 HIGHWAY 25,SHELBY,33.1,-86.8,"787,943.41",2011,
1007566.0,ARGOS USA -Martinsburg,MARTINSBURG,WV,25401.0,1826 SOUTH QUEEN STREET,BERKELEY COUNTY,39.44,-77.97,"656,184.42",2011,
1006785.0,ARMSTRONG CEMENT & SUPPLY,CABOT,PA,16023.0,100 CLEARFIELD ROAD,BUTLER,40.79,-79.7,"126,521.48",2011,
1002665.0,ASH GROVE CEMENT CO-CHANUTE PLANT,CHANUTE,KS,66720.0,1801 NORTH SANTA FE STREET,NEOSHO,37.7,-95.46,"743,901.14",2011,
1002421.0,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065.0,900 GIFCO ROAD,ELLIS,32.52,-97.01,"874,360.60",2011,
1002527.0,ASH GROVE CEMENT COMPANY-DURKEE,DURKEE,OR,97905.0,33060 SHIRTTAIL CREEK ROAD,BAKER,44.54,-117.42,"461,504.98",2011,
1007552.0,ASH GROVE CEMENT COMPANY-Louisville,LOUISVILLE,NE,68037.0,16215 HWY. 50,CASS,41.01,-96.15,"794,156.81",2011,
1002531.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634.0,100 HIGHWAY 518,JEFFERSON,46.54,-111.92,"116,065.90",2011,
1002537.0,ASH GROVE CEMENT COMPANY-SEATTLE,SEATTLE,WA,98134.0,3801 EAST MARGINAL WAY SOUTH,KING,47.57,-122.34,"311,932.20",2011,
1007606.0,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836.0,4343 HWY 108,LITTLE RIVER,33.7,-94.42,"599,571.39",2011,
1007208.0,Alamo San Antonio Cement Plant,San Antonio,TX,78266.0,6055 West Green Mountain Road,BEXAR COUNTY,29.61,-98.37,"773,786.08",2011,
1005458.0,Argos Cement LLC,NEWBERRY,FL,32669.0,4000 NORTHWEST COUNTY ROAD 235,ALACHUA,29.69,-82.58,"475,993.45",2011,
1002750.0,Argos Cement LLC - Harleyville Plant,HARLEYVILLE,SC,29448.0,463 JUDGE STREET,DORCHESTER,33.23,-80.45,"447,965.50",2011,
1006164.0,"Argos San Juan, Corp.",Dorado,PR,646.0,"Road PR-2, Km 26.7",DORADO,18.39,-66.3,"131,057.00",2011,
1002530.0,Ash Grove Cement Company-LEAMINGTON,Nephi,UT,84648.0,19090 West Highway 132,JUAB,39.56,-112.2,"409,612.20",2011,
1003872.0,Brooksville North Cement Plant,BROOKSVILLE,FL,34614.0,16301 Ponce De Leon Blvd,HERNANDO,28.64,-82.47,0.00,2011,
1003303.0,Brooksville South Cement Plant,BROOKSVILLE,FL,34601.0,10311 CEMENT PLANT ROAD,HERNANDO,28.58,-82.43,"425,557.55",2011,
1004270.0,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217.0,11551 NACOGDOCHES RD.,BEXAR,29.55,-98.42,"443,016.80",2011,
1004721.0,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924.0,6212 CEMENT PLANT ROAD,KNOX,36.02,-83.83,"365,188.19",2011,
1007877.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540.0,5134 UTE HIGHWAY,BOULDER,40.2,-105.24,"340,418.24",2011,
1002308.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308.0,25220 Black Mountain Quarry Road,SAN BERNARDINO,34.62,-117.1,"1,375,145.57",2011,
1007663.0,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132.0,2580 WALD ROAD,COMAL COUNTY,29.67,-98.18,"1,487,856.12",2011,
1004758.0,CEMEX MIAMI,MIAMI,FL,33182.0,1200 NW 137TH AVE,MIAMI-DADE,25.79,-80.42,"392,599.32",2011,
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON,32.42,-83.63,"338,807.07",2011,
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO,32.51,-87.82,"250,618.90",2011,
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,MARION,39.68,-91.31,"680,304.53",2011,
1006401.0,CalPortland Company Colton Plant,Colton,CA,92324.0,695 S Rancho Avenue,SAN BERNARDINO,34.06,-117.34,0.00,2011,
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,KERN,35.03,-118.32,"1,044,030.12",2011,
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO,34.6,-117.34,"785,088.99",2011,
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA,32.41,-111.15,"552,273.03",2011,
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON,39.14,-94.42,"628,100.78",2011,
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX,44.08,-69.16,"329,245.69",2011,
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT,41.46,-90.7,"750,587.89",2011,
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI,34.98,-112.38,"34,216.45",2011,
1007216.0,"EAGLE MATERIALS, INC.",TULSA,OK,74116.0,2609 N. 145TH E. AVE.,TULSA,36.19,-95.81,"239,470.54",2011,
1006136.0,ESSROC MATERIALS INC,LOGANSPORT,IN,46947.0,3084 W 225 S,CASS,40.73,-86.43,"386,996.68",2011,
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE,39.78,-83.97,"297,402.99",2011,
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON,44.09,-103.27,"434,254.00",2011,
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR,31.75,-102.55,"259,927.30",2011,
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO,38.15,-104.63,"585,032.00",2011,
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO,35.07,-106.39,"117,478.70",2011,
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER,33.24,-80.44,"307,851.28",2011,
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA,37.32,-122.09,"847,288.27",2011,
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON,40.75,-75.27,"607,300.82",2011,
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,SAINTE GENEVIEVE,38.11,-90.26,"2,504,294.58",2011,
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG,33.28,-80.43,"1,189,435.69",2011,
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA,45.07,-83.4,"2,034,381.65",2011,
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN,41.06,-111.53,"522,216.61",2011,
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC,34.77,-96.7,"482,318.03",2011,
1002055.0,HOLCIM TEXAS LIMITED PARTNERSHIP,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS,32.51,-96.97,"704,188.57",2011,
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,PULASKI,37.22,-88.88,"850,611.94",2011,
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE,30.53,-88.11,"739,903.26",2011,
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,FREMONT,38.39,-105.02,"617,411.09",2011,
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON,39.65,-77.68,"469,448.20",2011,
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LA SALLE,41.33,-89.08,"293,367.00",2011,
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,"384,894.80",2011,
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON,38.03,-85.91,"720,184.91",2011,
1005360.0,LAFARGE BUILDING MATERIALS INC,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,ALBANY,42.5,-73.81,"981,211.39",2011,
1007766.0,LAFARGE NA (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING,41.18,-84.6,"315,119.12",2011,
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH,40.69,-75.51,"261,361.43",2011,
1005946.0,LAFARGE NORTH AMERICA INC SEATTLE,SEATTLE,WA,98106.0,5400 WEST MARGINAL WAY SOUTHWEST,KING,47.55,-122.34,0.00,2011,
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO,43.17,-93.21,"346,728.92",2011,
1000198.0,LEHIGH CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK,39.95,-76.77,"80,239.50",2011,
1006234.0,LEHIGH CEMENT CO LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON,33.54,-86.54,"728,100.26",2011,
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN,31.48,-97.24,"124,905.01",2011,
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL,39.56,-77.17,"1,106,184.00",2011,
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE,38.74,-86.46,"288,653.70",2011,
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS,40.47,-75.9,"604,404.00",2011,
1002566.0,LEHIGH SOUTHWEST CEMENT CO,TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN,35.12,-118.37,"555,623.10",2011,
1004612.0,LEHIGH SOUTHWEST CEMENT CO.,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA,40.74,-122.32,"189,204.14",2011,
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437  ,MAYES,36.27,-95.22,"109,072.20",2011,
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU,37.27,-89.54,"764,143.78",2011,
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM,39.61,-86.88,"932,170.52",2011,
1005720.0,"Lafarge North America, Inc.",Fredonia,KS,66736.0,1400 South Cement Road,WILSON,37.52,-95.82,"334,408.86",2011,
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON,40.73,-75.3,"756,166.24",2011,
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK,38.42,-85.75,"567,480.34",2011,
1000290.0,Lehigh Northeast Cement Company,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,"386,278.86",2011,
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN,32.25,-100.46,"204,426.90",2011,
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN,37.8,-95.43,"408,165.44",2011,
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,"545,380.30",2011,
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO,34.44,-116.89,"938,032.62",2011,
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN,34.82,-118.75,"383,017.22",2011,
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,SAINT CLAIR,33.73,-86.16,"257,534.00",2011,
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON,39.62,-119.26,"223,784.00",2011,
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,"321,997.55",2011,
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON,38.18,-90.34,"965,300.93",2011,
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT,37.46,-79.99,"595,711.50",2011,
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON,35.1,-85.35,"247,287.30",2011,
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE,41.86,-89.45,0.00,2011,
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE,29.96,-82.85,"246,344.20",2011,
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX,45.32,-85.3,"835,477.77",2011,
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE,25.87,-80.37,"672,462.51",2011,
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS,30.05,-97.86,"1,013,728.54",2011,
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,"553,332.48",2011,
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS,32.46,-97.03,"974,200.87",2011,
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN,45.94,-111.48,"262,572.38",2011,
1006659.0,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040.0,8039 HIGHWAY 25,SHELBY COUNTY,33.1,-86.8,642018.68,2016,
1007566.0,ARGOS USA -Martinsburg,MARTINSBURG,WV,25401.0,1826 SOUTH QUEEN STREET,BERKELEY COUNTY,39.43,-77.98,923819.97,2016,
1006785.0,ARMSTRONG CEMENT & SUPPLY,CABOT,PA,16023.0,100 CLEARFIELD ROAD,BUTLER COUNTY,40.79,-79.7,198594.3,2016,
1002665.0,ASH GROVE CEMENT CO-CHANUTE PLANT,CHANUTE,KS,66720.0,1801 NORTH SANTA FE STREET,NEOSHO COUNTY,37.7,-95.46,1096129.52,2016,
1002421.0,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065.0,900 GIFCO ROAD,ELLIS COUNTY,32.52,-97.01,597850.34,2016,
1002527.0,ASH GROVE CEMENT COMPANY-DURKEE,DURKEE,OR,97905.0,33060 SHIRTTAIL CREEK ROAD,BAKER COUNTY,44.54,-117.42,571055.79,2016,
1007552.0,ASH GROVE CEMENT COMPANY-Louisville,LOUISVILLE,NE,68037.0,16215 HWY. 50,CASS COUNTY,41.01,-96.15,692225.32,2016,
1002531.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634.0,100 HIGHWAY 518,JEFFERSON COUNTY,46.54,-111.92,308470.69,2016,
1002537.0,ASH GROVE CEMENT COMPANY-SEATTLE,SEATTLE,WA,98134.0,3801 EAST MARGINAL WAY SOUTH,KING COUNTY,47.57,-122.34,381394.814,2016,
1007606.0,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836.0,4343 HWY 108,LITTLE RIVER COUNTY,33.69,-94.42,897140.65,2016,
1007208.0,Alamo San Antonio Cement Plant,San Antonio,TX,78266.0,6055 West Green Mountain Road,BEXAR COUNTY,29.61,-98.38,827666.328,2016,
1005458.0,Argos Cement LLC,NEWBERRY,FL,32669.0,4000 NORTHWEST COUNTY ROAD 235,ALACHUA COUNTY,29.69,-82.58,819028.43,2016,
1002750.0,Argos Cement LLC - Harleyville Plant,HARLEYVILLE,SC,29448.0,463 JUDGE STREET,DORCHESTER COUNTY,33.23,-80.45,744418.43,2016,
1006164.0,"Argos Puerto Rico, Corp.",Dorado,PR,646.0,"Road PR-2, Km 26.7",DORADO MUNICIPIO,18.39,-66.3,71593.6,2016,
1002530.0,Ash Grove Cement Company-LEAMINGTON,Nephi,UT,84648.0,19090 West Highway 132,MILLARD COUNTY,39.51,-112.26,584564.85,2016,
1003872.0,Brooksville North Cement Plant,BROOKSVILLE,FL,34614.0,16301 Ponce De Leon Blvd,HERNANDO COUNTY,28.64,-82.47,0.0,2016,
1003303.0,Brooksville South Cement Plant,BROOKSVILLE,FL,34601.0,10311 CEMENT PLANT ROAD,HERNANDO COUNTY,28.58,-82.43,689391.31,2016,
1004270.0,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217.0,11551 NACOGDOCHES RD.,BEXAR COUNTY,29.55,-98.42,481265.088,2016,
1004721.0,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924.0,6212 CEMENT PLANT ROAD,KNOX COUNTY,36.02,-83.83,498650.64,2016,
1007877.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540.0,5134 UTE HIGHWAY,BOULDER COUNTY,40.2,-105.24,251164.728,2016,
1002308.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308.0,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.4,-117.15,2026866.984,2016,
1007663.0,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132.0,2580 WALD ROAD,COMAL COUNTY,29.68,-98.18,1496684.34,2016,
1004758.0,CEMEX MIAMI,MIAMI,FL,33182.0,1200 NW 137TH AVE,MIAMI-DADE COUNTY,25.79,-80.42,584556.628,2016,
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,472391.44,2016,
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,410114.9,2016,
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,RALLS COUNTY,39.68,-91.31,874830.47,2016,
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,LAPORTE COUNTY,41.63,-86.71,920748.46,2016,
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,874276.38,2016,
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,552451.23,2016,
1007216.0,Central Plains Cement Company,TULSA,OK,74116.0,2609 N. 145TH E. AVE.,ROGERS COUNTY,36.19,-95.81,514321.92,2016,
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON COUNTY,39.14,-94.39,806315.75,2016,
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX COUNTY,44.08,-69.16,367453.158,2016,
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT COUNTY,41.46,-90.7,1135058.58,2016,
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI COUNTY,34.99,-112.37,414250.868,2016,
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE COUNTY,39.78,-83.97,463986.94,2016,
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON COUNTY,44.09,-103.27,624385.62,2016,
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR COUNTY,31.7,-102.39,157778.0,2016,
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO COUNTY,38.13,-104.61,708116.84,2016,
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO COUNTY,35.07,-106.39,301441.4,2016,
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER COUNTY,33.24,-80.44,356858.014,2016,
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA COUNTY,37.32,-122.09,996349.81,2016,
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON COUNTY,40.75,-75.27,735454.896,2016,
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,STE. GENEVIEVE COUNTY,38.11,-90.26,2414795.3,2016,
