Mine ID,Mine Name_x,Street,City,State,Zip Code,Mine Name_y,Commodity,Mine Status,Status Date,Type of Mine
4101130,Echo Ii Sand Dredge,,,Texas,,Echo Ii Sand Dredge,Construction Sand and Gravel,Abandoned,12/15/1994,Surface
4101132,BUNGER PIT AND PLANT,,,Texas,,BUNGER PIT AND PLANT,Construction Sand and Gravel,Abandoned,1/29/2007,Surface
4101134,Ingram Pit & Kerrville Plant,,,Texas,,Ingram Pit & Kerrville Plant,Construction Sand and Gravel,Abandoned,9/26/1979,Surface
4101138,R E JANES GRAVEL CO,,,Texas,,R E JANES GRAVEL CO,Construction Sand and Gravel,Abandoned,11/30/1998,Surface
4101140,Sadler Pit And Plant,,,Texas,,Sadler Pit And Plant,Construction Sand and Gravel,Abandoned,6/21/1979,Surface
4101142,SHALLOW FORD PIT,,,Texas,,SHALLOW FORD PIT,Construction Sand and Gravel,Abandoned,7/11/2000,Surface
4101144,Wells Plant #3,,,Texas,,Wells Plant #3,Construction Sand and Gravel,Abandoned,1/11/1990,Surface
4101146,Tec Minerals Plant #3,FM 787,Cleveland,Texas,76327.0,Tec Minerals Plant #3,Construction Sand and Gravel,Abandoned,9/18/2006,Surface
4101148,Eagle Lake Plant No 29,,,Texas,,Eagle Lake Plant No 29,Construction Sand and Gravel,Abandoned,7/13/1981,Facility
4101150,Boyd Pit And Plant,,,Texas,,Boyd Pit And Plant,Construction Sand and Gravel,Abandoned,12/14/1981,Surface
4101154,South Dallas Plant 534,,,Texas,,South Dallas Plant 534,Construction Sand and Gravel,Abandoned,2/1/1980,Surface
4101155,Mansfield Pit ,317 S. Crockett ,Vega,Texas,79092.0,Mansfield Pit ,Construction Sand and Gravel,Abandoned,8/27/2007,Surface
4101157,Skull Creek,,,Texas,,Skull Creek,Construction Sand and Gravel,Abandoned,3/21/1985,Surface
4101163,Seagoville S & G Plant 280,3829 Bilindsay Road,Seagoville,Texas,75159.0,Seagoville S & G Plant 280,Construction Sand and Gravel,Abandoned,5/23/2002,Surface
4101164,CLEBURNE S & G #282 A&B,10603 CR 1237,Cleburne,Texas,76033.0,CLEBURNE S & G #282 A&B,Construction Sand and Gravel,Abandoned,1/20/2006,Surface
4101168,WACO S & G WEST,,,Texas,,WACO S & G WEST,Construction Sand and Gravel,Abandoned,8/9/1999,Surface
4101171,BOERNER PITS & PLANT,,,Texas,,BOERNER PITS & PLANT,Construction Sand and Gravel,Abandoned,7/20/2004,Surface
4101223,Pioneer Aggregates,,,Texas,,Pioneer Aggregates,Construction Sand and Gravel,Abandoned,9/30/1982,Surface
4101302,Helms Sand And Gravel Pit And Mill,,,Texas,,Helms Sand And Gravel Pit And Mill,Construction Sand and Gravel,Abandoned,11/20/1978,Surface
4101317,Borger Pit And Plant,,,Texas,,Borger Pit And Plant,Construction Sand and Gravel,Abandoned,7/18/1979,Surface
4101321,A-Rock Pit,,,Texas,,A-Rock Pit,Construction Sand and Gravel,Abandoned,4/19/1985,Surface
4101326,Morris Pit,,,Texas,,Morris Pit,Construction Sand and Gravel,Abandoned,8/15/1986,Surface
4101327,Old Western Pit,,,Texas,,Old Western Pit,Construction Sand and Gravel,Abandoned,6/29/1983,Surface
4101328,Wylie Pit,,,Texas,,Wylie Pit,Construction Sand and Gravel,Abandoned,5/1/1989,Surface
4101329,Barstow Pit And Plant,,,Texas,,Barstow Pit And Plant,Construction Sand and Gravel,Abandoned,7/26/1991,Surface
4101330,O'Daniel Pit And Plant,,,Texas,,O'Daniel Pit And Plant,Construction Sand and Gravel,Abandoned,7/6/1983,Surface
4101341,Highway 90 Plant,,,Texas,,Highway 90 Plant,Construction Sand and Gravel,Abandoned,12/11/1984,Surface
4101350,Star Pit & Plant,,,Texas,,Star Pit & Plant,Construction Sand and Gravel,Abandoned,2/16/1983,Surface
4101477,Beck Quarry,1/2 Mile south of intersection of 3 Mile Line & Iowa Rd,Mission,Texas,78574.0,Beck Quarry,Construction Sand and Gravel,Abandoned,8/12/2022,Surface
4101483,Crow Materials Incorporated,,,Texas,,Crow Materials Incorporated,Construction Sand and Gravel,Abandoned,8/4/1986,Surface
4101490,Hudspeth County Pits,,,Texas,,Hudspeth County Pits,Construction Sand and Gravel,Abandoned,3/28/1979,Surface
4101496,No 1 Pit And Plant,,,Texas,,No 1 Pit And Plant,Construction Sand and Gravel,Abandoned,8/3/1984,Surface
4101498,Mines Pit & Garcia Plant,,,Texas,,Mines Pit & Garcia Plant,Construction Sand and Gravel,Abandoned,7/30/1984,Surface
4101518,Metro Sand & Gravel,,,Texas,,Metro Sand & Gravel,Construction Sand and Gravel,Abandoned,11/15/1992,Surface
4101521,Plant Number 3,,,Texas,,Plant Number 3,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4101622,Kite Pit,,,Texas,,Kite Pit,Construction Sand and Gravel,Abandoned,10/25/1984,Surface
4101623,De Los Santos Sand Pit,,,Texas,,De Los Santos Sand Pit,Construction Sand and Gravel,Abandoned,4/30/1981,Surface
4101627,Charlie Phillips I35 Sand,,,Texas,,Charlie Phillips I35 Sand,Construction Sand and Gravel,Abandoned,10/12/1989,Surface
4101666,Kimball Quarry And Plant,,,Texas,,Kimball Quarry And Plant,Construction Sand and Gravel,Abandoned,9/6/1978,Surface
4101694,Aledo Pit & Plant,,,Texas,,Aledo Pit & Plant,Construction Sand and Gravel,Abandoned,6/4/1978,Surface
4101697,BLUE ROAN REND,,,Texas,,BLUE ROAN REND,Construction Sand and Gravel,Abandoned,10/26/2000,Surface
4101702,Sparkman Washing And Screening Plan,,,Texas,,Sparkman Washing And Screening Plan,Construction Sand and Gravel,Abandoned,5/24/1979,Facility
4101760,Swor Pit,,,Texas,,Swor Pit,Construction Sand and Gravel,Abandoned,9/22/1977,Surface
4101777,Snyder Plant,,,Texas,,Snyder Plant,Construction Sand and Gravel,Abandoned,2/14/1984,Surface
4101778,Texas Aggregates - LaGrange Plant,4415 FM 155,LaGrange,Texas,78945.0,Texas Aggregates - LaGrange Plant,Construction Sand and Gravel,Abandoned,1/7/2021,Surface
4101792,Austin River Plant,9100C Ramirez Lane,Austin,Texas,78742.0,Austin River Plant,Construction Sand and Gravel,Abandoned,4/1/2023,Surface
4101793,Onion Creek Gravel,,,Texas,,Onion Creek Gravel,Construction Sand and Gravel,Abandoned,8/29/1987,Surface
4101794,Navasota 23 Pit And Plant,,,Texas,,Navasota 23 Pit And Plant,Construction Sand and Gravel,Abandoned,7/10/1981,Surface
4101803,Medina Gravel Pit & Plant,,,Texas,,Medina Gravel Pit & Plant,Construction Sand and Gravel,Abandoned,10/4/1989,Surface
4101816,Pope Murray Sand And Gravel,,,Texas,,Pope Murray Sand And Gravel,Construction Sand and Gravel,Abandoned,5/18/1984,Surface
4101817,Killeen Washer Plant,,,Texas,,Killeen Washer Plant,Construction Sand and Gravel,Abandoned,8/7/1986,Surface
4101828,Geer Washer And Pit,,,Texas,,Geer Washer And Pit,Construction Sand and Gravel,Abandoned,8/1/1980,Surface
4101849,Beckett S & G Pit,3210 Beckett Road,Seagoville,Texas,75159.0,Beckett S & G Pit,Construction Sand and Gravel,Abandoned,9/6/2011,Surface
4101876,Sand Pit And Plant,,,Texas,,Sand Pit And Plant,Construction Sand and Gravel,Abandoned,1/4/1988,Surface
4101886,Freddie Harris Sand & Clay,,,Texas,,Freddie Harris Sand & Clay,Construction Sand and Gravel,Abandoned,3/29/1993,Surface
4101887,Shapard Pit & Plant,,,Texas,,Shapard Pit & Plant,Construction Sand and Gravel,Abandoned,7/8/1991,Surface
4101904,Hacket Pit & Plant No 2,,,Texas,,Hacket Pit & Plant No 2,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4101905,Hacket Pit And Plant No 1,,,Texas,,Hacket Pit And Plant No 1,Construction Sand and Gravel,Abandoned,7/13/1983,Surface
4101912,Hughson Plant,,,Texas,,Hughson Plant,Construction Sand and Gravel,Abandoned,12/6/1984,Surface
4101915,PHIPPS SAND & GRAVEL CO,,,Texas,,PHIPPS SAND & GRAVEL CO,Construction Sand and Gravel,Abandoned,4/11/2005,Surface
4101918,College Station Pit & Plant #22,,,Texas,,College Station Pit & Plant #22,Construction Sand and Gravel,Abandoned,6/28/1995,Surface
4101927,The Ranch Pit And Plant,,,Texas,,The Ranch Pit And Plant,Construction Sand and Gravel,Abandoned,9/6/1978,Surface
4102149,Guerra Pit,3883 W Hwy 83,Rio Grande,Texas,78582.0,Guerra Pit,Construction Sand and Gravel,Abandoned,2/22/2012,Surface
4102155,Bolivar Sand And Gravel Pit No 1,,,Texas,,Bolivar Sand And Gravel Pit No 1,Construction Sand and Gravel,Abandoned,3/2/1983,Surface
4102175,Thompson Pit,,,Texas,,Thompson Pit,Construction Sand and Gravel,Abandoned,3/4/1994,Surface
4102188,Jomack Pit & Plant,,,Texas,,Jomack Pit & Plant,Construction Sand and Gravel,Abandoned,5/12/1988,Surface
4102211,Centex Ingram Pit And Plant,,,Texas,,Centex Ingram Pit And Plant,Construction Sand and Gravel,Abandoned,4/21/1981,Surface
4102218,Grand-Prairie Pit,,,Texas,,Grand-Prairie Pit,Construction Sand and Gravel,Abandoned,7/26/1983,Surface
4102219,Pendley Pit,,,Texas,,Pendley Pit,Construction Sand and Gravel,Abandoned,8/8/1980,Surface
4102231,Hilco Pit,,,Texas,,Hilco Pit,Construction Sand and Gravel,Abandoned,6/30/1981,Surface
4102242,Jones Pit & Plant,,,Texas,,Jones Pit & Plant,Construction Sand and Gravel,Abandoned,2/6/1986,Surface
4102244,Doty Sand Pit,,,Texas,,Doty Sand Pit,Construction Sand and Gravel,Abandoned,11/1/1978,Surface
4102245,Pugmill #3,,,Texas,,Pugmill #3,Construction Sand and Gravel,Abandoned,9/23/1988,Surface
4102247,Byrd Pit #1,,,Texas,,Byrd Pit #1,Construction Sand and Gravel,Abandoned,4/10/1986,Surface
4102252,Ford Pit And Plant,,,Texas,,Ford Pit And Plant,Construction Sand and Gravel,Abandoned,8/11/1988,Surface
4102254,Little Sandy Sand Pit,,,Texas,,Little Sandy Sand Pit,Construction Sand and Gravel,Abandoned,4/15/1987,Surface
4102256,Rose City Sand ,1500 W Freeway,Vidor,Texas,77662.0,Rose City Sand ,Construction Sand and Gravel,Abandoned,2/20/2008,Surface
4102263,Cleburne Sand & Gravel Plant,,,Texas,,Cleburne Sand & Gravel Plant,Construction Sand and Gravel,Abandoned,7/13/1981,Surface
4102264,Layne Pit And Plant,,,Texas,,Layne Pit And Plant,Construction Sand and Gravel,Abandoned,10/4/1984,Surface
4102296,Woody Sand Pit #1,,,Texas,,Woody Sand Pit #1,Construction Sand and Gravel,Abandoned,1/1/1985,Surface
4102306,Norton Ready Mix Company,,,Texas,,Norton Ready Mix Company,Construction Sand and Gravel,Abandoned,3/9/1983,Surface
4102309,Alvin Pit,,,Texas,,Alvin Pit,Construction Sand and Gravel,Abandoned,8/16/1979,Surface
4102311,Hughes Sand Pit,,,Texas,,Hughes Sand Pit,Construction Sand and Gravel,Abandoned,6/14/1983,Surface
4102312,Hardy Sand Pit,,,Texas,,Hardy Sand Pit,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4102321,Hill'S Sand Pit,,,Texas,,Hill'S Sand Pit,Construction Sand and Gravel,Abandoned,7/26/1991,Surface
4102323,Baulch Sand Pit,,,Texas,,Baulch Sand Pit,Construction Sand and Gravel,Abandoned,1/7/2002,Surface
4102325,Sullivan Sand Pit,,,Texas,,Sullivan Sand Pit,Construction Sand and Gravel,Abandoned,2/16/1983,Surface
4102326,Pit #1,,,Texas,,Pit #1,Construction Sand and Gravel,Abandoned,7/26/1991,Surface
4102327,Gunnels Sand Pit,,,Texas,,Gunnels Sand Pit,Construction Sand and Gravel,Abandoned,8/15/1989,Surface
4102328,Brazosport Trucking Company Incorporated,,,Texas,,Brazosport Trucking Company Incorporated,Construction Sand and Gravel,Abandoned,8/10/1981,Surface
4102339,Walkers Sand Incorporated,,,Texas,,Walkers Sand Incorporated,Construction Sand and Gravel,Abandoned,2/4/1994,Surface
4102340,RIGHTWAY SAND CO.,,,Texas,,RIGHTWAY SAND CO.,Construction Sand and Gravel,Abandoned,1/23/1998,Surface
4102341,Baytown Sand Pit,,,Texas,,Baytown Sand Pit,Construction Sand and Gravel,Abandoned,8/3/1993,Surface
4102344,Shelton Sand Pit,,,Texas,,Shelton Sand Pit,Construction Sand and Gravel,Abandoned,9/15/1983,Surface
4102352,Lueck Pit & Plant,,,Texas,,Lueck Pit & Plant,Construction Sand and Gravel,Abandoned,2/15/1984,Surface
4102354,"GENOA SAND PIT, INC.",,,Texas,,"GENOA SAND PIT, INC.",Construction Sand and Gravel,Abandoned,2/20/1998,Surface
4102363,DAVIS PIT,,,Texas,,DAVIS PIT,Construction Sand and Gravel,Abandoned,11/26/2007,Surface
4102367,Yancey Sand & Gravel Pit & Plant,,,Texas,,Yancey Sand & Gravel Pit & Plant,Construction Sand and Gravel,Abandoned,6/4/1980,Surface
4102368,Daley & Holland Plant #2,,,Texas,,Daley & Holland Plant #2,Construction Sand and Gravel,Abandoned,7/13/1983,Surface
4102385,LAGOW GRAVEL CO,,,Texas,,LAGOW GRAVEL CO,Construction Sand and Gravel,Abandoned,11/15/2003,Surface
4102390,Quality Sand & Gravel,,,Texas,,Quality Sand & Gravel,Construction Sand and Gravel,Abandoned,11/1/1982,Surface
4102391,PRIHODA GRAVEL CO.,1 mile N of Altair on Hwy 71,Altair,Texas,77460.0,PRIHODA GRAVEL CO.,Construction Sand and Gravel,Abandoned,4/6/2010,Surface
4102392,"Barry Industrial Sand, Inc.",1265 W. Freeway Blvd.,Vidor,Texas,77662.0,"Barry Industrial Sand, Inc.",Construction Sand and Gravel,Abandoned,11/3/2023,Surface
4102393,Vidor Sand Pit,,,Texas,,Vidor Sand Pit,Construction Sand and Gravel,Abandoned,3/1/1978,Surface
4102394,Fellow Road Pit,,,Texas,,Fellow Road Pit,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4102396,Commercial Pit,,,Texas,,Commercial Pit,Construction Sand and Gravel,Abandoned,8/12/1991,Surface
4102397,CROSBY SAND LLC,,,Texas,,CROSBY SAND LLC,Construction Sand and Gravel,Abandoned,2/4/2002,Surface
4102403,WILLIAMS PIT,,,Texas,,WILLIAMS PIT,Construction Sand and Gravel,Abandoned,6/1/1999,Surface
4102418,Three Rivers Plant,,,Texas,,Three Rivers Plant,Construction Sand and Gravel,Abandoned,11/2/1984,Surface
4102425,R A Mann Pit,,,Texas,,R A Mann Pit,Construction Sand and Gravel,Abandoned,8/27/1982,Surface
4102426,#73 Location,,,Texas,,#73 Location,Construction Sand and Gravel,Abandoned,7/12/1994,Surface
4102427,B And B Sand Pit,,,Texas,,B And B Sand Pit,Construction Sand and Gravel,Abandoned,5/13/1980,Surface
4102428,Teal Sand Pit,,,Texas,,Teal Sand Pit,Construction Sand and Gravel,Abandoned,11/17/1992,Surface
4102429,C And S Truck Line Pit,,,Texas,,C And S Truck Line Pit,Construction Sand and Gravel,Abandoned,2/12/1981,Surface
4102430,Larry Tinkle Sand Pit,,,Texas,,Larry Tinkle Sand Pit,Construction Sand and Gravel,Abandoned,9/1/1985,Surface
4102456,Bajemi Corp Pit,,,Texas,,Bajemi Corp Pit,Construction Sand and Gravel,Abandoned,1/13/1984,Surface
4102458,Reece Pit,,,Texas,,Reece Pit,Construction Sand and Gravel,Abandoned,3/26/1987,Surface
4102459,Corpus Christi Sand Pit,,,Texas,,Corpus Christi Sand Pit,Construction Sand and Gravel,Abandoned,3/6/1978,Surface
4102465,Altair Plant,,,Texas,,Altair Plant,Construction Sand and Gravel,Abandoned,12/15/1983,Surface
4102481,Bolivar Sand And Gravel Plant,,,Texas,,Bolivar Sand And Gravel Plant,Construction Sand and Gravel,Abandoned,5/17/1984,Surface
4102502,Bob Meals Sand And Gravel,,,Texas,,Bob Meals Sand And Gravel,Construction Sand and Gravel,Abandoned,10/2/1992,Surface
4102504,Lake Brazos Dredge And Plant,,,Texas,,Lake Brazos Dredge And Plant,Construction Sand and Gravel,Abandoned,8/8/1985,Surface
4102509,KENNEDY CRUSHER,,,Texas,,KENNEDY CRUSHER,Construction Sand and Gravel,Abandoned,3/18/2008,Surface
4102514,Stricklin Dredge & Pit,,,Texas,,Stricklin Dredge & Pit,Construction Sand and Gravel,Abandoned,5/1/1981,Surface
4102519,Rainbow Rock Plant,,,Texas,,Rainbow Rock Plant,Construction Sand and Gravel,Abandoned,1/1/1994,Facility
4102524,Lightfoot Sand,,,Texas,,Lightfoot Sand,Construction Sand and Gravel,Abandoned,6/7/1978,Surface
4102525,Genoa Sand Pit,,,Texas,,Genoa Sand Pit,Construction Sand and Gravel,Abandoned,11/7/1985,Surface
4102526,Arcadia Pit,,,Texas,,Arcadia Pit,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4102527,Santa Fe Pit,,,Texas,,Santa Fe Pit,Construction Sand and Gravel,Abandoned,6/26/1980,Surface
4102531,Alleyton Pit,,,Texas,,Alleyton Pit,Construction Sand and Gravel,Abandoned,10/1/1981,Surface
4102534,Mound Plant,,,Texas,,Mound Plant,Construction Sand and Gravel,Abandoned,12/1/1986,Surface
4102564,#101 PENDLEY,,,Texas,,#101 PENDLEY,Construction Sand and Gravel,Abandoned,3/1/2007,Surface
4102580,Pitts Lease,,,Texas,,Pitts Lease,Construction Sand and Gravel,Abandoned,8/9/1978,Surface
4102586,Stewart Pit,,,Texas,,Stewart Pit,Construction Sand and Gravel,Abandoned,3/23/1978,Surface
4102588,Dolan Plant,,,Texas,,Dolan Plant,Construction Sand and Gravel,Abandoned,3/23/1988,Surface
4102592,Solid Waste Sand Pit,,,Texas,,Solid Waste Sand Pit,Construction Sand and Gravel,Abandoned,3/6/1978,Surface
4102598,Sheppard Pit,,,Texas,,Sheppard Pit,Construction Sand and Gravel,Abandoned,2/28/1991,Surface
4102612,Liberty Dredge And Plant,,,Texas,,Liberty Dredge And Plant,Construction Sand and Gravel,Abandoned,7/28/1980,Surface
4102613,Trinity River Dredge & Plant,,,Texas,,Trinity River Dredge & Plant,Construction Sand and Gravel,Abandoned,1/15/1980,Surface
4102617,ROBERT LEE PIT,1251 Valleyview Road,Robert Lee,Texas,76945.0,ROBERT LEE PIT,Construction Sand and Gravel,Abandoned,1/21/2014,Surface
4102621,Seagoville Pit,,,Texas,,Seagoville Pit,Construction Sand and Gravel,Abandoned,1/13/1983,Surface
4102624,Smart Pit,,,Texas,,Smart Pit,Construction Sand and Gravel,Abandoned,1/30/1994,Surface
4102625,Bob Meals Pit And Plant,,,Texas,,Bob Meals Pit And Plant,Construction Sand and Gravel,Abandoned,2/13/1979,Surface
4102626,Hunter Ferrell Pit,,,Texas,,Hunter Ferrell Pit,Construction Sand and Gravel,Abandoned,6/17/1988,Surface
4102629,Ingram Pit,,,Texas,,Ingram Pit,Construction Sand and Gravel,Abandoned,8/28/1985,Surface
4102630,Robert Lee Pit And Plant,,,Texas,,Robert Lee Pit And Plant,Construction Sand and Gravel,Abandoned,2/13/1981,Surface
4102631,Sprint Pit And Plant,,,Texas,,Sprint Pit And Plant,Construction Sand and Gravel,Abandoned,1/27/1986,Surface
4102635,Redskin Ridge Pit,,,Texas,,Redskin Ridge Pit,Construction Sand and Gravel,Abandoned,4/10/1978,Surface
4102639,River Bend Pit,8477 Boyd Lane,Bryan,Texas,77807.0,River Bend Pit,Construction Sand and Gravel,Abandoned,1/22/2024,Surface
4102647,Big Sandy Sand Pit,,,Texas,,Big Sandy Sand Pit,Construction Sand and Gravel,Abandoned,11/29/1990,Surface
4102660,Hardy Development Incorporated,,,Texas,,Hardy Development Incorporated,Construction Sand and Gravel,Abandoned,8/12/1991,Surface
4102664,Uniroyal Pit,,,Texas,,Uniroyal Pit,Construction Sand and Gravel,Abandoned,4/17/1990,Surface
4102680,Mantooth Sand Pit,,,Texas,,Mantooth Sand Pit,Construction Sand and Gravel,Abandoned,7/17/1984,Surface
4102682,Peveto Pit,,,Texas,,Peveto Pit,Construction Sand and Gravel,Abandoned,9/1/1985,Surface
4102687,Austonio Pit And Gravel,,,Texas,,Austonio Pit And Gravel,Construction Sand and Gravel,Abandoned,5/2/1989,Surface
4102688,Imperial Pit & Plant,,,Texas,,Imperial Pit & Plant,Construction Sand and Gravel,Abandoned,8/25/1988,Surface
4102704,Kocigan Sand Pit,,,Texas,,Kocigan Sand Pit,Construction Sand and Gravel,Abandoned,5/9/1979,Surface
4102706,Moncus Pit,,,Texas,,Moncus Pit,Construction Sand and Gravel,Abandoned,10/19/1989,Surface
4102707,Hunt Pit,,,Texas,,Hunt Pit,Construction Sand and Gravel,Abandoned,6/28/1979,Surface
4102708,Bosque Gravel,,,Texas,,Bosque Gravel,Construction Sand and Gravel,Abandoned,6/12/1995,Surface
4102710,Norton Pit,,,Texas,,Norton Pit,Construction Sand and Gravel,Abandoned,5/24/1979,Surface
4102715,Altair Pit & Plant,,,Texas,,Altair Pit & Plant,Construction Sand and Gravel,Abandoned,7/20/1992,Surface
4102718,Walker Sand Pit No 1,,,Texas,,Walker Sand Pit No 1,Construction Sand and Gravel,Abandoned,5/1/1979,Surface
4102720,Fitch Pit And Plant,,,Texas,,Fitch Pit And Plant,Construction Sand and Gravel,Abandoned,3/24/1981,Surface
4102722,Ingram Sand And Gravel,,,Texas,,Ingram Sand And Gravel,Construction Sand and Gravel,Abandoned,1/1/1990,Surface
4102723,St Clair Pit,,,Texas,,St Clair Pit,Construction Sand and Gravel,Abandoned,1/1/1978,Surface
4102724,Sheldon Sand Pit & Dredge,,,Texas,,Sheldon Sand Pit & Dredge,Construction Sand and Gravel,Abandoned,8/26/1985,Surface
4102725,MADDEN RD SAND PIT,,,Texas,,MADDEN RD SAND PIT,Construction Sand and Gravel,Abandoned,10/3/2003,Surface
4102726,Fred Dredge And Pit,,,Texas,,Fred Dredge And Pit,Construction Sand and Gravel,Abandoned,5/9/1979,Surface
4102727,Edwards Dredge And Pit,,,Texas,,Edwards Dredge And Pit,Construction Sand and Gravel,Abandoned,5/9/1979,Surface
4102728,Watson Sand Pit,,,Texas,,Watson Sand Pit,Construction Sand and Gravel,Abandoned,5/28/1980,Surface
4102729,Vestal Pit,,,Texas,,Vestal Pit,Construction Sand and Gravel,Abandoned,5/9/1979,Surface
4102730,Henson Pit And Plant,,,Texas,,Henson Pit And Plant,Construction Sand and Gravel,Abandoned,4/18/1984,Surface
4102734,Merimon Dredge And Pit,,,Texas,,Merimon Dredge And Pit,Construction Sand and Gravel,Abandoned,11/8/1984,Surface
4102735,Kingwood Plant,,,Texas,,Kingwood Plant,Construction Sand and Gravel,Abandoned,1/29/1990,Surface
4102736,L T T Humble Dredge,,,Texas,,L T T Humble Dredge,Construction Sand and Gravel,Abandoned,7/10/1979,Surface
4102737,Yancey Pit And Plant,,,Texas,,Yancey Pit And Plant,Construction Sand and Gravel,Abandoned,5/12/1983,Surface
4102738,Young Dredge And Pit,,,Texas,,Young Dredge And Pit,Construction Sand and Gravel,Abandoned,8/21/1981,Surface
4102739,Deweys Dredge And Pit,,,Texas,,Deweys Dredge And Pit,Construction Sand and Gravel,Abandoned,5/17/1979,Surface
4102740,Schindler Pit And Plant,,,Texas,,Schindler Pit And Plant,Construction Sand and Gravel,Abandoned,1/29/1990,Surface
4102741,Ten Hagen Pit,,,Texas,,Ten Hagen Pit,Construction Sand and Gravel,Abandoned,4/28/1981,Surface
4102744,Shaefer Road Plant,,,Texas,,Shaefer Road Plant,Construction Sand and Gravel,Abandoned,9/1/1985,Surface
4102748,Tex-Stone,,,Texas,,Tex-Stone,Construction Sand and Gravel,Abandoned,1/24/1996,Surface
4102749,Disposal Pit,,,Texas,,Disposal Pit,Construction Sand and Gravel,Abandoned,5/10/1979,Surface
4102750,N-L Sand Pit,,,Texas,,N-L Sand Pit,Construction Sand and Gravel,Abandoned,5/9/1979,Surface
4102751,Swor Kleberg Pit,,,Texas,,Swor Kleberg Pit,Construction Sand and Gravel,Abandoned,6/15/1978,Surface
4102752,Huffmeister Plant,,,Texas,,Huffmeister Plant,Construction Sand and Gravel,Abandoned,11/25/1988,Surface
4102753,A F Sand Pit,,,Texas,,A F Sand Pit,Construction Sand and Gravel,Abandoned,12/11/1990,Surface
4102754,Hylton Pit,,,Texas,,Hylton Pit,Construction Sand and Gravel,Abandoned,8/8/1978,Surface
4102756,Trent Pit,,,Texas,,Trent Pit,Construction Sand and Gravel,Abandoned,1/7/1986,Surface
4102757,Trent Pit,,,Texas,,Trent Pit,Construction Sand and Gravel,Abandoned,9/1/1985,Surface
4102758,Stephenson Pit,,,Texas,,Stephenson Pit,Construction Sand and Gravel,Abandoned,6/1/1983,Surface
4102761,WALKER SAND INC,625 Ulrich,Crosby,Texas,77535.0,WALKER SAND INC,Construction Sand and Gravel,Abandoned,4/26/2004,Surface
4102762,No 1 Pit And Plant,,,Texas,,No 1 Pit And Plant,Construction Sand and Gravel,Abandoned,9/23/1978,Surface
4102763,Crump Pit,,,Texas,,Crump Pit,Construction Sand and Gravel,Abandoned,4/4/1978,Surface
4102768,West Belt Development,,,Texas,,West Belt Development,Construction Sand and Gravel,Abandoned,8/12/1991,Surface
4102771,Lake Side Pit And Plant,,,Texas,,Lake Side Pit And Plant,Construction Sand and Gravel,Abandoned,12/14/1987,Surface
4102772,Blue Bird Plant,,,Texas,,Blue Bird Plant,Construction Sand and Gravel,Abandoned,9/5/1984,Surface
4102774,Sand Pit No 2,,,Texas,,Sand Pit No 2,Construction Sand and Gravel,Abandoned,6/13/1979,Surface
4102775,Dudley'S Pit,,,Texas,,Dudley'S Pit,Construction Sand and Gravel,Abandoned,5/16/1994,Surface
4102780,Hardin Pit,,,Texas,,Hardin Pit,Construction Sand and Gravel,Abandoned,5/19/1980,Surface
4102783,Texas Lumber & Construction Co,1622 Dungen Mill Road,Columbus,Texas,78934.0,Texas Lumber & Construction Co,Construction Sand and Gravel,Abandoned,8/11/2009,Surface
4102786,Berdoll Plant,,,Texas,,Berdoll Plant,Construction Sand and Gravel,Abandoned,3/24/1992,Surface
4102792,Beck Pit & Plant,,,Texas,,Beck Pit & Plant,Construction Sand and Gravel,Abandoned,9/30/1991,Surface
4102795,Construction Materials,,,Texas,,Construction Materials,Construction Sand and Gravel,Abandoned,1/28/1981,Surface
4102798,Swor Pit No 3,,,Texas,,Swor Pit No 3,Construction Sand and Gravel,Abandoned,3/4/1983,Surface
4102805,Bill Heatly Pit,,,Texas,,Bill Heatly Pit,Construction Sand and Gravel,Abandoned,6/11/1979,Surface
4102808,Box Canyon Pit,,,Texas,,Box Canyon Pit,Construction Sand and Gravel,Abandoned,6/9/1981,Surface
4102813,Clark Pit,,,Texas,,Clark Pit,Construction Sand and Gravel,Abandoned,4/2/1991,Surface
4102818,Baca Plant,,,Texas,,Baca Plant,Construction Sand and Gravel,Abandoned,7/8/1991,Surface
4102823,Swor Pit No 2,,,Texas,,Swor Pit No 2,Construction Sand and Gravel,Abandoned,9/28/1979,Surface
4102832,Taylor Pit,,,Texas,,Taylor Pit,Construction Sand and Gravel,Abandoned,3/28/1980,Surface
4102838,Schoenfeld Sand & Gravel Incorporated,,,Texas,,Schoenfeld Sand & Gravel Incorporated,Construction Sand and Gravel,Abandoned,1/12/1989,Surface
4102843,Whitlow Pit & Plant,,,Texas,,Whitlow Pit & Plant,Construction Sand and Gravel,Abandoned,8/19/1986,Surface
4102845,Onix Gravel Pit,,,Texas,,Onix Gravel Pit,Construction Sand and Gravel,Abandoned,9/24/1979,Surface
4102846,Sams Pits,,,Texas,,Sams Pits,Construction Sand and Gravel,Abandoned,4/18/1984,Surface
4102849,Moss Hill Dredge And Plant,,,Texas,,Moss Hill Dredge And Plant,Construction Sand and Gravel,Abandoned,3/25/1986,Surface
