Mine ID,Mine Name,Street,City,State,Zip Code,Commodity,Mine Status,Status Date,Type of Mine
4105046,1362 (32) Route 242 Plant,13070 SH 242,Conroe,Texas,77302.0,Construction Sand and Gravel,Active,12/10/2013,Surface
4105070,Heartland Quarries Pit #1,3788 WEST FM 487,JARRELL,Texas,76537.0,Construction Sand and Gravel,Active,5/12/2014,Surface
4105081,Vox Plant,6442 S HWY 71 ,Garwood,Texas,77442.0,Construction Sand and Gravel,Active,7/28/2014,Surface
4105094,Howell Mobile No 2,Wayland Baptist Pit,Cactus,Texas,79013.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105109,Crutch Ranch Pit,"East of Borger, TX off of FM 2171",Borger,Texas,79007.0,Construction Sand and Gravel,Active,1/30/2015,Surface
4105113,EAGLE SAND & GRAVEL,13912 i-45 south,CONROE,Texas,77306.0,Construction Sand and Gravel,Active,2/23/2015,Surface
4105125,SPRING PLANT ,5814 Riley Fuzzel Rd,Spring,Texas,77373.0,Construction Sand and Gravel,Active,10/1/2015,Surface
4105126,Solms Operation,1026 Solms Quarry Road,New Braunfels,Texas,78132.0,Construction Sand and Gravel,Active,5/15/2015,Surface
4105136,Moorhead Wet Plant,19515 Moorhead Rd.,Conroe,Texas,77302.0,Construction Sand and Gravel,Active,6/30/2015,Surface
4105144,Bonita Creek Sand & Gravel,11301 Stinnett Rd,Amarillo,Texas,79108.0,Construction Sand and Gravel,Intermittent,7/25/2022,Surface
4105157,Rio Materials,1717 Zapalac Rd.,La Grange,Texas,78945.0,Construction Sand and Gravel,Active,10/20/2015,Surface
4105172,Alvarado Sand and Gravel,4372 S I-35 W,Alvarado,Texas,76009.0,Construction Sand and Gravel,Active,10/25/2016,Surface
4105174,GCH Materials,2486 CR 304,Rainbow,Texas,76077.0,Construction Sand and Gravel,Active,10/25/2016,Surface
4105176,Woodley Sand Pit,2124 CR 403,Nemo,Texas,76070.0,"Sand, Common",Active,4/17/2017,Surface
4105198,Webberville Plant,2016 FM 969,Elgin,Texas,78621.0,Construction Sand and Gravel,Active,5/24/2016,Surface
4105202,Circle Dot ,PORTABLE,Pampa,Texas,79065.0,"Sand, Common",Active,10/25/2023,Surface
4105215,Mile 4  Pit ,39601 Old Mile 4,La Joya,Texas,78560.0,Construction Sand and Gravel,Active,10/1/2016,Surface
4105217,Marble,1200 FM 97,Lockney,Texas,79241.0,Construction Sand and Gravel,Intermittent,10/19/2016,Surface
4105254,RED RIVER Plant # 1,CR-1010,RAVENNA,Texas,75476.0,Construction Sand and Gravel,Active,4/20/2018,Surface
4105256,B&B Sand,3623 CR 403,Gainesville,Texas,76240.0,Construction Sand and Gravel,Active,1/9/2018,Surface
4105260,Allstar Materials Benbow Ranch,5771 FM 1447,Cuero,Texas,77954.0,Construction Sand and Gravel,Intermittent,4/18/2022,Surface
4105262,Atlas 874/115 Mine,17770 N. Farm Market RD. 874,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105267,AusTex Aggregates LLC,851 CR 239,FLORENCE,Texas,78527.0,Construction Sand and Gravel,Intermittent,11/22/2022,Surface
4105268,Liberty Ranch,607 CR 2095,Liberty,Texas,77575.0,"Sand, Common",Active,6/7/2017,Surface
4105275,River Road Aggregates,1082 County Road 297,Norton,Texas,76865.0,Construction Sand and Gravel,Active,1/23/2019,Surface
4105288,B&G #2,14785 FM 1268,Canadian ,Texas,79014.0,"Sand, Common",Active,10/25/2023,Surface
4105303,Tolar Mine,7400 Friendship Road,Tolar,Texas,76476.0,Construction Sand and Gravel,Active,11/22/2022,Surface
4105304,Moody Plant 2227,16680 Moody-Leon Rd,Moody,Texas,76557.0,Construction Sand and Gravel,Intermittent,11/18/2024,Surface
4105309,Alpine Silica-Kermit,10589 N FM 1218,Kermit,Texas,79745.0,"Sand, Common",Active,10/1/2018,Surface
4105313,Bastrop Sand Supply,534 FM 969,Bastrop,Texas,78602.0,Construction Sand and Gravel,Active,12/29/2017,Surface
4105320,Alpine Silica-Monahans,7909 East Interstate 20,"Monahans, TX",Texas,79756.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105321,Freedom Proppant Kermit Mine,6435 County Road 308,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105326,Vest Plant,9409 E. State HWY 302,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105329,"Lonestar Prospects, Ltd. ",10422 CR 404,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105335,El Dorado Plant,4529 E State Hwy 302,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105336,Freedom Proppant-Monahans Mine,4930 I-20 E,Monahans,Texas,79756.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105359,Atlas Sand Kermit South Plant,3350 Highway 18 North,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105361,J W Sands LLC,22592 STATE HIGHWAY 16 S,Von Ormy,Texas,78073.0,Construction Sand and Gravel,Active,10/1/2018,Facility
4105362,Sullivan Pit,7839 E Hwy 83 ,La Grulla ,Texas,78548.0,Construction Sand and Gravel,Active,6/2/2018,Surface
4105363,Lamesa Plant,300 County Road 11,Lamesa,Texas,79331.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105364,1360 Rye 33,1175 County Road 2134,Cleveland,Texas,77327.0,Construction Sand and Gravel,Active,1/29/2019,Surface
4105367,Atlas Sand Kermit North Plant,15456 N. FM 874,Kermit,Texas,79745.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105368,Rosser Sand & Gravel,14600 Pilgrim Rd,Rosser,Texas,75157.0,Construction Sand and Gravel,Active,10/23/2019,Surface
4105370,Crane Plant,10750 FM1233,Crane,Texas,79731.0,Construction Sand and Gravel,Active,10/1/2018,Surface
4105377,1300 Simonds,1300 W SIMONDS RD,SEAGOVILLE,Texas,75159.0,"Sand, Common",Intermittent,4/26/2021,Surface
4105380,Monahans,7764 East I-20,Monahans,Texas,79756.0,Construction Sand and Gravel,Active,10/19/2022,Surface
4105385,Imperial Sand & Gravel-Grandfalls,690 County Road 393,Grandfalls,Texas,79742.0,Construction Sand and Gravel,Active,10/1/2025,Surface
4105395,Bigfoot Mine,4606 FM 2504,Poteet,Texas,78065.0,Construction Sand and Gravel,Active,11/5/2018,Surface
4105408,FCI South LLC,254 Eagle Ford Way,Three Rivers,Texas,78071.0,Construction Sand and Gravel,Intermittent,10/6/2025,Surface
4105412,Ennis Sand & Gravel,5830 FM 85,Ennis,Texas,75119.0,"Sand, Common",Active,10/1/2021,Surface
4105416,Hidalgo Falls Plant,11899 Hidalgo Falls Rd.,Washington,Texas,77880.0,Construction Sand and Gravel,Active,3/8/2019,Surface
4105430,M&W Ranch,1006B CR. 401,Nemo,Texas,76070.0,Construction Sand and Gravel,Active,9/30/2019,Surface
4105440,Post Sand & Gravel,960 CR 217,Post,Texas,79356.0,Construction Sand and Gravel,Active,10/5/2022,Surface
4105442,Cayuga Sand,1507 County Road 496,Cayuga,Texas,75832.0,"Sand, Common",Intermittent,10/1/2024,Surface
4105447,Lema001,207 Chain-O-Lakes,Cleveland,Texas,77327.0,Construction Sand and Gravel,Active,7/18/2019,Surface
4105462,Kimball Bend Plant 1202,3141 HWy 174,Kopperl ,Texas,76652.0,Construction Sand and Gravel,Active,11/21/2019,Surface
4105465,GUN RANGE,3704 FM 1010,CLEVELAND,Texas,77327.0,Construction Sand and Gravel,Active,10/2/2019,Surface
4105467,Sand Plant No. 2,Jobe Road,El Paso,Texas,79928.0,"Sand, Common",Intermittent,2/14/2023,Surface
4105474,Genesis,N County Road 1125,Midland,Texas,79705.0,Construction Sand and Gravel,Active,10/2/2024,Surface
4105481,HUENI RD,1025 HUENI RD,PORTER,Texas,77365.0,"Sand, Common",Active,12/31/2019,Surface
4105490,Rath Pit,Rath -2800 Green DeWitt Rd / Lux 552 Jutz Rd / BP - 3095 Green Dewitt Rd,Cuero,Texas,77954.0,Construction Sand and Gravel,Active,5/5/2020,Surface
4105491,Ellinger Plant #4,5754 Krenek Road,Fayetteville,Texas,78940.0,"Sand, Common",Active,3/14/2020,Surface
4105498,Scarmardo,14275 County RD 260,Caldwell,Texas,77836.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105504,Ambrose,4404 FM1897,Bells ,Texas,75414.0,Construction Sand and Gravel,Active,10/1/2020,Surface
4105505,Right Way ,1910 Highland Shores Rd,Highlands,Texas,77562.0,"Sand, Common",Active,6/2/2020,Surface
4105509,HMA 2,531 E 770 N,Orem,Utah,84097.0,Construction Sand and Gravel,Intermittent,10/1/2024,Surface
4105511,PDN N.S.E. East Sand Pit,Cascade Dr ,El Paso,Texas,79907.0,Construction Sand and Gravel,Intermittent,7/2/2020,Surface
4105517,"United Sand & Gravel, LLC.",790 CR 2037,Ivanhoe,Texas,75447.0,Construction Sand and Gravel,Active,10/5/2020,Surface
4105518,McCombs Sand Pit,6101 Stan Roberts Sr. Ave.,EL Paso,Texas,79934.0,Construction Sand and Gravel,Active,9/1/2020,Surface
4105520,Gunn Lake Sand,1156 CR 3218,DeKalb,Texas,75559.0,Construction Sand and Gravel,Active,10/5/2020,Surface
4105521,Aquilla,1011 HCR 2200,Aquilla,Texas,76622.0,Construction Sand and Gravel,Active,10/3/2022,Surface
4105523,OnCore 1,Fry Rd,Big Spring,Texas,79720.0,Construction Sand and Gravel,Active,5/26/2022,Surface
4105524,Carson Management Holdings LLC,2405 FM 1447,Cuero,Texas,77954.0,"Sand, Common",Intermittent,2/21/2025,Surface
4105525,Lappe Sand and Gravel,24337 Pit Road Fm 3024,Mathis,Texas,78368.0,"Sand, Common",Active,12/3/2025,Surface
4105529,Glen Rose Sand & Gravel,2819 CR 412,Glen Rose,Texas,76043.0,Construction Sand and Gravel,Active,1/16/2025,Surface
4105537,1159 Academy,2201 Wilson Valley Rd,Little River Academy,Texas,76554.0,Construction Sand and Gravel,Active,4/25/2022,Surface
4105541,Thomaston Plant,48 Thomaston River Rd. ,Cuero,Texas,77954.0,"Sand, Common",Intermittent,4/26/2024,Surface
4105543,Medina River Sand & Gravel,9215 Nelson Rd ,San Antonio,Texas,78252.0,"Sand, Common",Active,12/3/2025,Surface
4105547,Dixon Creek Pit,9975 County Road V,Skellytown,Texas,79080.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105553,M Pit,803 Ten Mile Rd,Ferris,Texas,75125.0,Construction Sand and Gravel,Intermittent,2/28/2021,Surface
4105561,BILINDSAY RD,5700 Bilindsay Rd,Seagoville,Texas,75159.0,"Sand, Common",Intermittent,10/1/2024,Surface
4105567,Columbus Sand & Gravel LCC Plant 2,1240 FM 102 RD,Alleyton,Texas,78935.0,"Sand, Common",Active,10/12/2021,Surface
4105572,Bastrop Plant,2150 FM 969,Elgin,Texas,78621.0,"Sand, Common",Active,1/16/2025,Surface
4105576,Barstow Site,163 Co Rd 137,Barstow,Texas,79719.0,Construction Sand and Gravel,Active,10/5/2022,Surface
4105578,Roadrunner,1015 Roadrunner Lane,Columbus,Texas,78934.0,"Sand, Common",Active,10/1/2024,Surface
4105579,3136,8233 FM 3136,Alvarado,Texas,76009.0,"Sand, Common",Active,4/16/2024,Surface
4105581,Tierra Sagrada,3550 Darrel Dr,Eagle Pass,Texas,78852.0,"Sand, Common",Intermittent,10/4/2021,Surface
4105583,Texan Pit,4900 Texan Rd,Mission,Texas,78574.0,"Sand, Common",Active,9/22/2021,Surface
4105589,Finley Quarry,601 FM 2214,Eastland,Texas,76448.0,Construction Sand and Gravel,Intermittent,12/15/2021,Surface
4105592,480SR,N. County Rd 130,Garden City ,Texas,79739.0,Construction Sand and Gravel,Intermittent,10/16/2024,Surface
4105593,Hempstead Plant,11296 Highway 159 East,Bellville,Texas,77418.0,"Sand, Common",Active,11/22/2021,Surface
4105594,Briscoe Cameron Pit,Cameron Lane and Martin Road,Fowlerton,Texas,78021.0,"Sand, Common",Intermittent,4/4/2022,Surface
4105597,SQMC 2,8327 N. U.S. Hwy 277,Eagle Pass,Texas,78852.0,"Sand, Common",Active,6/13/2022,Surface
4105598,HOUM2 - Altair,3889 US Hwy 90A,Altair,Texas,77471.0,"Sand, Common",Active,1/7/2022,Surface
4105600,Grandfalls Pit,3118 N CRD 1108,MIDLAND,Texas,79706.0,"Sand, Common",Active,10/1/2025,Surface
4105602,Spur Pit #2,14001 N US Hwy 87,Ackerly,Texas,79713.0,"Sand, Common",Intermittent,10/19/2022,Surface
4105603,Hungry Hill ,2297 CR 15,Wilson,Texas,79381.0,"Sand, Common",Active,11/15/2024,Surface
4105605,Hawley Sand and Gravel,11424 US Hwy 277,Hawley,Texas,79525.0,Construction Sand and Gravel,Intermittent,3/11/2022,Surface
4105606,LTX Sand and Gravel LLC,2520 Lyon St. ,Laredo,Texas,78043.0,"Sand, Common",Active,1/3/2024,Surface
4105608,El Pinto Pit,"El Pinto Rd & County Line Rd, North 1/4 Mile turn right on Main Gate",Sullivan City,Texas,78595.0,"Sand, Common",Active,4/1/2022,Surface
4105609,Cayuga Site,14599 SE CR 4270,KERENS,Texas,75144.0,Construction Sand and Gravel,Active,10/1/2023,Surface
4105610,Tree Dog,10400 Private Road 300,Mentone,Texas,79754.0,"Sand, Common",Active,5/1/2023,Surface
4105613,Sand Springs Mine,1509 N MOSS LAKE RD,BIG SPRING,Texas,79720.0,"Sand, Common",Active,5/1/2023,Surface
4105614,PATMO SCREEN PLANT,24431 MINES RD,LAREDO,Texas,78045.0,"Sand, Common",Active,6/22/2022,Surface
4105616,Presidio Sand Plant,16343 FM 170,Presido,Texas,79845.0,Construction Sand and Gravel,Intermittent,1/5/2023,Surface
4105619,Wildcatter Sand Chico LLC,3319 fm-1810,chico,Texas,76431.0,Construction Sand and Gravel,Active,10/20/2025,Surface
4105620,FM 1357 West Pit,5871 FM 1357,Big Lake,Texas,76932.0,"Sand, Common",Intermittent,7/26/2022,Surface
4105621,1211 Smithville,390 N Kirtley Rd,Smithville,Texas,78957.0,"Sand, Common",Active,4/9/2025,Surface
4105622,Lagrange Sand Supply,5715 OLD PLUM HIGHWAY,LAGRANGE,Texas,78945.0,"Sand, Common",Active,7/20/2022,Surface
4105623,Nees sand pit #1 ,2620 Ranger highway,Weatherford,Texas,76088.0,Construction Sand and Gravel,Intermittent,11/21/2022,Surface
4105624,Madden Materials Vision Topsoil Pit,13455 S. Hwy 16 ,San Antonio,Texas,78244.0,"Sand, Common",Active,12/3/2025,Surface
4105636,2022 281S,TBD US HWY 281S,Stephenville,Texas,76401.0,"Sand, Common",Intermittent,1/6/2023,Surface
4105638,OnCore 4,S Co Rd 1020,Stanton,Texas,79782.0,Construction Sand and Gravel,Active,10/2/2023,Surface
4105641,Texas Desert Bronte Pit,355 TX 158 E,Norton,Texas,76865.0,"Sand, Common",Active,10/30/2023,Surface
4105643,Mother Earth,3054 co rd 20,Robstown,Texas,78380.0,"Sand, Common",Active,10/4/2022,Surface
4105645,EAGLE LAKE ,1977  CR 111 RD,GARWOOD,Texas,77442.0,"Sand, Common",Active,10/1/2024,Surface
4105647,OnCore5,7806 Hwy 176,Big Spring,Texas,79720.0,Construction Sand and Gravel,Active,5/1/2023,Surface
4105650,Perales Pit,24815 Laguna Seca Rd,Linn,Texas,78563.0,"Sand, Common",Active,10/26/2022,Surface
4105651,Eagle 731 Quarry,179 CR 136,Barstow,Texas,79719.0,Construction Sand and Gravel,Intermittent,10/1/2025,Surface
4105657,Silver S&G,6650 HWY 2059,Robert Lee,Texas,76945.0,Construction Sand and Gravel,Intermittent,2/2/2023,Surface
4105658,I44,15126 IH -20 ,Odessa,Texas,79763.0,Construction Sand and Gravel,Intermittent,3/20/2023,Surface
4105659,Rambo Materials,307 Wilbarger Bend Rd,Bastrop,Texas,78602.0,"Sand, Common",Active,5/15/2023,Surface
4105660,ZD Sand,7575 State Hwy 71,Voca,Texas,76887.0,Construction Sand and Gravel,Active,3/19/2024,Surface
4105665,Seguin Sand ,1953 Nockenut Rd ,Seguin,Texas,78155.0,"Sand, Common",Intermittent,4/2/2023,Surface
4105666,"Smithville Aggregates, LLC",927 N Kirtley Rd,Smithville,Texas,78957.0,"Sand, Common",Active,5/25/2023,Surface
4105672,Honey Hole,4600 W County Rd 449,Orla,Texas,79770.0,Construction Sand and Gravel,Active,10/1/2025,Surface
4105673,L3 Construction,3798 Fm 182,Gatesville,Texas,76528.0,Construction Sand and Gravel,Intermittent,6/26/2023,Surface
4105675,OnCore6,7650 Co Rd 415,Big Spring,Texas,79720.0,Construction Sand and Gravel,Active,7/12/2023,Surface
4105676,Titanium Commercial,2930 Hwy 222,Guthrie,Texas,79236.0,Construction Sand and Gravel,Intermittent,7/14/2023,Surface
4105677,Battle & Sands Beeville TX LLC,273 W King Lane,Beeville,Texas,78142.0,"Sand, Common",Active,10/2/2023,Facility
4105678,Yates Pit,"32.2733846,-102.0203666",tarzan,Texas,79783.0,Construction Sand and Gravel,Intermittent,3/31/2025,Surface
4105679,Proctor,"31.625444,-101.734028",St Lawrence,Texas,79739.0,Construction Sand and Gravel,Intermittent,11/24/2025,Surface
4105680,MORELAND PIT,"31.855149,-102.056924",midland,Texas,79706.0,Construction Sand and Gravel,Active,11/15/2024,Surface
4105684,Southwest Windstar LLC,9115 W. County Rd 60,Midland,Texas,79707.0,Construction Sand and Gravel,Active,12/6/2024,Surface
4105685,"Texagg, LLC",Intersection of Mumford-Benchley Rd with John Riley Rd,Benchley,Texas,77867.0,Construction Sand and Gravel,Active,1/2/2024,Surface
4105687,BORGER PIT,10287 County Rd X,Skellytown,Texas,79080.0,Construction Sand and Gravel,Intermittent,5/12/2023,Surface
4105688,Odessa Facility,1400 Mudstone Drive,Odessa,Texas,79763.0,Construction Sand and Gravel,Active,11/20/2025,Surface
4105689,Guns Up,"33.3806917,-101.8377924",Lubbock,Texas,79423.0,Construction Sand and Gravel,Active,11/15/2024,Surface
4105690,Big Spring Plant,3608 Old Colorado City Highway,Big Spring,Texas,79720.0,"Sand, Common",Active,10/30/2023,Surface
4105691,Sandy Oak Materials,17805 State HWY 16 S,VonOrmy,Texas,78073.0,"Sand, Common",Active,10/2/2023,Surface
4105693,Fort Stockton Pit,3964 W 10th St,Fort Stockton,Texas,79735.0,Construction Sand and Gravel,Active,11/15/2024,Surface
4105695,Loredo's Excavation & Hauling LLC,5901 S. University Parks Dr.,Waco,Texas,76706.0,Construction Sand and Gravel,Active,3/24/2025,Surface
4105697,EAGLE MINING,5011 US HWY 90A,EAGLE LAKE,Texas,77434.0,Construction Sand and Gravel,Intermittent,10/2/2023,Surface
4105698,West Point Plant #1,616 N Midway Rd,Big Spring,Texas,79720.0,Construction Sand and Gravel,Active,4/21/2025,Surface
4105699,Signal Peak Silica of Carrizo,3693 FM 186,Carrizo Springs,Texas,78834.0,"Sand, Common",Active,10/2/2023,Surface
4105700,OnCore7,9632 Private Rd 3022,LOVING COUNTY,Texas,79770.0,Construction Sand and Gravel,Active,11/15/2024,Surface
4105701,Denton Sand Farm,8477 E Sherman Dr,Aubrey,Texas,76227.0,Construction Sand and Gravel,Active,7/1/2024,Surface
4105702,Brannon Quarry,79619 I-20,Santo,Texas,76472.0,"Sand, Common",Intermittent,3/25/2025,Surface
4105703,Cantrell Quarry,1439 RR 1022,Uvalde,Texas,78801.0,"Sand, Common",Intermittent,3/22/2024,Surface
4105705,The Bandit Pit,415 Tablero Road,Sullivan City,Texas,78595.0,"Sand, Common",Active,11/28/2023,Surface
4105706,CARRALES PLANT,West 7 mile rd and 1.2 Miles south on 2221 Jara Chinas Rd,La Joya ,Texas,78560.0,"Sand, Common",Active,10/2/2023,Surface
4105707,Dirt Works,405 N ,Seminole,Texas,79360.0,Construction Sand and Gravel,Intermittent,9/16/2023,Surface
4105708,Pecos Processing Facility,381 Private Rd. 401,Pecos,Texas,79772.0,Construction Sand and Gravel,Active,10/2/2024,Surface
4105709,Coleman Pit, Verhelle Rd,Cuero,Texas,77954.0,"Sand, Common",Intermittent,10/1/2024,Surface
4105711,Double T,"32.057908, -101.778651",Stanton,Texas,79706.0,Construction Sand and Gravel,Intermittent,10/1/2025,Surface
4105712,Boreland Mine,9018 ECR 120,Midland,Texas,79706.0,"Sand, Common",Active,10/1/2025,Surface
4105713,Mertzon Quarry,"31.3584836, -100.8000785",MERTZON,Texas,76941.0,Construction Sand and Gravel,Active,11/15/2024,Surface
4105714,Locker Mine,6054 FM 1601,Crane,Texas,79731.0,Construction Sand and Gravel,Active,12/6/2024,Surface
4105718,Rock & Roll Materials,4502 SH 71,Columbus ,Texas,77365.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105719,Freer Plant,5906 County Road 310,Freer,Texas,78357.0,"Sand, Common",Active,12/3/2025,Surface
4105725,West Point Plant #2,616 N Midway Rd,Big Spring ,Texas,79720.0,"Sand, Common",Active,4/21/2025,Surface
4105727,El Rio Farm Pit,2069 Ranch Road 6978A Unit B,Laredo,Texas,78043.0,Construction Sand and Gravel,Active,1/6/2025,Surface
4105730,Plant 45,17644 HWY 1021,El Indio,Texas,78860.0,Construction Sand and Gravel,Intermittent,10/8/2025,Surface
4105731,ZCC Capitol Screening Operation,11551 Nacogdoches Rd,San Antonio,Texas,78217.0,Construction Sand and Gravel,Intermittent,4/1/2024,Facility
4105732,East Texas Iron Ore LLC,16793 County Road 32,Lindale,Texas,75771.0,Construction Sand and Gravel,Intermittent,4/1/2024,Surface
4105735,La Laja Pit,7092 S Zapata Hwy 83,Laredo,Texas,78040.0,Construction Sand and Gravel,Active,4/1/2024,Surface
4105736,Plant 46,6948 US-83 S,Laredo,Texas,78046.0,Construction Sand and Gravel,Active,4/1/2024,Surface
4105738,Hearne Plant,16164 Union Bend Road,Hearne,Texas,77859.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105741,Rio Abajo Plant 1209,1930 Cut Off Rd ,Ennis,Texas,75119.0,Construction Sand and Gravel,Intermittent,6/3/2024,Surface
4105742,KINGCO 2,19188 east state hwy 115,Kermit,Texas,79745.0,"Sand, Common",Intermittent,3/13/2025,Surface
4105743,PLAYA SAND LLC,2427 Nadine Road,Seminole,Texas,79360.0,"Sand, Common",Intermittent,5/21/2024,Surface
4105744,Portman Mine,2413 CR D4800,Lamesa,Texas,79331.0,"Sand, Common",Active,12/6/2024,Surface
4105746,True Materials,805 County Road 364,Granger,Texas,76530.0,Construction Sand and Gravel,Active,7/1/2024,Surface
4105747,Dollins Materials Company LLC,4201 JJ Flewellen Rd,Waco,Texas,76704.0,Construction Sand and Gravel,Active,7/1/2025,Surface
4105750,OnCore8,Hwy 176,Big Spring,Texas,79720.0,"Sand, Common",Intermittent,5/6/2024,Surface
4105751,OnCore3B,Co Rd 415,Big Spring,Texas,79720.0,"Sand, Common",Active,10/2/2024,Surface
4105752,SRM Hamilton Quarry,2229 County Rd. 105,Hamilton,Texas,76531.0,Construction Sand and Gravel,Active,1/28/2025,Surface
4105759,JK Farms,5020 highway 349,Martin County,Texas,79331.0,"Sand, Common",Active,11/20/2025,Surface
4105763,Inertia Hawk 4048 04801106,1463 Curtis Lane,Fredericksburg,Texas,78624.0,Construction Sand and Gravel,Intermittent,12/9/2024,Surface
4105764,Pony Creek Rock Quarry,TBD,Bluff Dale,Texas,76433.0,"Sand, Common",Active,3/28/2025,Surface
4105766,OnCore 9,641 Private Road 3023,Orla,Texas,79754.0,"Sand, Common",Active,10/1/2025,Surface
4105767,Ivanhoe Plant 2 (Goon Island),970 County Rd 2039,Ivanhoe,Texas,75447.0,Construction Sand and Gravel,Intermittent,8/26/2024,Surface
4105768,Herrington Aggregates,22753 Highway 146 N.,Cleveland,Texas,77327.0,Construction Sand and Gravel,Active,10/1/2024,Surface
4105770,Priddy pit,700-718 s hwy 16,Goldthwaite ,Texas,76844.0,Construction Sand and Gravel,Active,10/8/2024,Surface
4105771,SAN MANUEL PIT,BB line Nursery Rd. & FM-3250,Edinburg,Texas,78541.0,Construction Sand and Gravel,Intermittent,10/31/2024,Surface
4105777,Eagle Aggregate LLC,532 Lehmann Ranch RD.,Eagle Pass,Texas,78852.0,Construction Sand and Gravel,Active,11/13/2024,Surface
4105778,Beltline Pit,3110 S Beltline Rd,Dallas,Texas,75253.0,Construction Sand and Gravel,Active,12/17/2024,Surface
4105779,Smithville Plant,301 FM153,Smithville,Texas,78957.0,Construction Sand and Gravel,Active,1/22/2025,Surface
4105780,Lindeman Pit,CR 143,Cost,Texas,78614.0,Construction Sand and Gravel,Active,4/17/2025,Surface
4105782,SHORTY'S PIT,unknown,Rio Grande City,Texas,78581.0,Construction Sand and Gravel,Intermittent,2/6/2025,Surface
4105784,Alvarado Sand and Gravel #2,6400 CR 319,ALVARADO,Texas,76009.0,"Sand, Common",Intermittent,3/17/2025,Surface
4105785,Needmore Rock Quarry,2670 Fulton Ranch Rd,San Marcos,Texas,78666.0,Construction Sand and Gravel,Intermittent,5/2/2025,Surface
4105790,Baca Road,5989 Baca Road,Fayetteville,Texas,78940.0,Construction Sand and Gravel,Active,4/1/2025,Surface
4105793,Groesbeck Quarry,3148 W. FM 1245,Groesbeck,Texas,76642.0,Construction Sand and Gravel,Active,6/1/2025,Surface
4105795,JHC South Waco Pit,8080 S. University Parks Dr.,Robinson,Texas,76706.0,Construction Sand and Gravel,Intermittent,7/18/2025,Surface
4105798,Southland Pit,11508 HWY 277 S.,Tuscola,Texas,79562.0,Construction Sand and Gravel,Intermittent,7/17/2025,Surface
4105801,SOUTH LIBERTY PLANT,4000 Oilfield Road,Liberty,Texas,77575.0,Construction Sand and Gravel,Active,6/1/2025,Surface
4105802,Cascabeles,Shadow Mt Lake Rd,El Paso,Texas,79928.0,Construction Sand and Gravel,Intermittent,5/30/2025,Surface
4105803,Elkins Pit,2007 N County Road 1120,Midland,Texas,79706.0,Construction Sand and Gravel,Intermittent,8/29/2025,Surface
4105805,Soto Sand and Gravel Pit,14841 Bocalusa,El Paso,Texas,79928.0,Construction Sand and Gravel,Intermittent,7/29/2025,Surface
4105807,Seguin Pit,1253 Lay Ln,Seguin,Texas,78155.0,Construction Sand and Gravel,NewMine,7/2/2025,Surface
4105809,DDM - Justin,10869 FM 156,Justin,Texas,76247.0,"Sand, Common",Intermittent,7/10/2025,Surface
4105810,"Clarksville Gravel, LLC",1424 FM1159,Clarksville,Texas,75426.0,"Sand, Common",Intermittent,9/4/2025,Surface
4105812,Sivells Bend,210 Martin Lane,Gainesville ,Texas,76240.0,"Sand, Common",Intermittent,7/30/2025,Surface
4105813,Ravenna #2,6855 FM 274,Ravenna,Texas,75476.0,Construction Sand and Gravel,Intermittent,9/8/2025,Surface
4105816,Post Oak No 1,"3699 Post Oak Rd, Wilmer, TX 75172","Wilmer, Dallas",Texas,75172.0,"Sand, Common",Intermittent,8/8/2025,Surface
4105817,Massey Rd,8700 Massey Rd,Granbury,Texas,76049.0,"Sand, Common",Intermittent,8/19/2025,Surface
4105820,Combine Pit,435 Haines Rd,Seagoville,Texas,75159.0,"Sand, Common",Active,10/8/2025,Surface
4200364,Heber Binggeli Quarry,2700 West Highway 189,Heber,Utah,84032.0,Construction Sand and Gravel,Active,5/11/2016,Surface
4200366,QUALITY PIT,1970 North Bulldog Road,Cedar City,Utah,84720.0,Construction Sand and Gravel,Active,4/1/2020,Surface
4200386,Wall Pit And Plant,625 East Main,Vernal,Utah,84078.0,Construction Sand and Gravel,Intermittent,5/11/2016,Surface
4200387,Ft. Pearce ,1825 East 3850 South,St. George,Utah,84790.0,Construction Sand and Gravel,Active,3/31/2014,Surface
4200388,McGuire,8211 South Hwy 89,Willard,Utah,84340.0,Construction Sand and Gravel,Active,5/3/2021,Surface
