Mine ID,Mine Name,Street,City,State,Zip Code
4702417,Florence County Pits,N/A,N/A,Wisconsin,N/A
4702419,Croell Sand And Gravel,N/A,N/A,Wisconsin,N/A
4702420,Plant #2 (Telesmith),N/A,N/A,Wisconsin,N/A
4702421,Kahl Pit,N/A,N/A,Wisconsin,N/A
4702426,Hamm Pit,N/A,N/A,Wisconsin,N/A
4702428,Hogan Enterprises,N/A,N/A,Wisconsin,N/A
4702429,Wash Plant 1,3858  Cty Hwy T,Eau Claire,Wisconsin,54703
4702430,HALLIE PIT,N/A,N/A,Wisconsin,N/A
4702431,PIT #57,N/A,N/A,Wisconsin,N/A
4702432,Custer Pit,N/A,N/A,Wisconsin,N/A
4702433,Kopp Pit,N/A,N/A,Wisconsin,N/A
4702453,Pit No 1,N/A,N/A,Wisconsin,N/A
4702496,Bauer Pit,N/A,N/A,Wisconsin,N/A
4702501,Schumacher Pit,N/A,N/A,Wisconsin,N/A
4702505,Holcim Dyer Lake Pit #34,4111 392nd St.,Burlington,Wisconsin,53105
4702506,Broder Gettlemen & Nowatzski Pit,N/A,N/A,Wisconsin,N/A
4702507,Duffek Sand & Gravel Pits Evert Col,N/A,N/A,Wisconsin,N/A
4702509,Duffek Sand & Gravel Pits,N/A,N/A,Wisconsin,N/A
4702510,Langlade County Pits,N/A,N/A,Wisconsin,N/A
4702512,Washburn County Sand And Gravel,N/A,N/A,Wisconsin,N/A
4702513,Schneider Pit,N/A,N/A,Wisconsin,N/A
4702514,Scollard Pit,N/A,N/A,Wisconsin,N/A
4702515,Johnson Pit,N/A,N/A,Wisconsin,N/A
4702517,Lisbon Pit,W220 N6799 Townline Rd.,Sussex,Wisconsin,53089
4702518,La Gro Pit,N/A,N/A,Wisconsin,N/A
4702519,Knight Quarry,N/A,N/A,Wisconsin,N/A
4702520,Vilas County Pits,N/A,N/A,Wisconsin,N/A
4702522,Varlick Pit,N/A,N/A,Wisconsin,N/A
4702524,Jacobson Pit,N/A,N/A,Wisconsin,N/A
4702527,Gyr Pit ,HIGHWAY 151,TAYCHEEDAH,Wisconsin,54937
4702528,Iron County Pits,N/A,N/A,Wisconsin,N/A
4702530,CEDAR RAPIDS NO. 1,N/A,N/A,Wisconsin,N/A
4702531,Union Pit,N/A,N/A,Wisconsin,N/A
4702532,Don Persack Pit,N/A,N/A,Wisconsin,N/A
4702533,ROFFERS PITS,N/A,N/A,Wisconsin,N/A
4702534,Albricht Pit,N/A,N/A,Wisconsin,N/A
4702535,Cedar Rapids Plant #757,N/A,N/A,Wisconsin,N/A
4702536,Plant #3,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702537,Spooner Pit 312,W6465 Beaver Brook Ave,Spooner,Wisconsin,54801
4702539,More Pit Or Hoppe Pit,N/A,N/A,Wisconsin,N/A
4702540,Forest County Highway Dept Pits,N/A,N/A,Wisconsin,N/A
4702543,Marxville Pit,N/A,N/A,Wisconsin,N/A
4702547,Portable #2,W220 S6700 Crowbar Drive,Muskego,Wisconsin,53150
4702548,Solsrud Pit,N/A,N/A,Wisconsin,N/A
4702549,Town Of Florence,N/A,N/A,Wisconsin,N/A
4702550,Bohn Pit-Frederic Plant,1545 County Road W,Frederic,Wisconsin,54841
4702551,Osceola Plant,N/A,N/A,Wisconsin,N/A
4702552,Robarge Pit,N/A,N/A,Wisconsin,N/A
4702554,Stress Pit,N/A,N/A,Wisconsin,N/A
4702556,Grancorvitz Pit,N/A,N/A,Wisconsin,N/A
4702557,Polk County Pits,N/A,N/A,Wisconsin,N/A
4702559,Crusher No 642,N/A,N/A,Wisconsin,N/A
4702560,Crusher No 643,N/A,N/A,Wisconsin,N/A
4702561,Marinette County Pits,N/A,N/A,Wisconsin,N/A
4702562,Baughman Trucking & Excavating LLC,W6168 County Road D,Sheldon,Wisconsin,547669750
4702563,Peters Wash Plant,1516 Atkinson Drive,Green Bay,Wisconsin,54303
4702564,Crotteau Pit,N/A,N/A,Wisconsin,N/A
4702565,ROFFERS WASH PLANT,404 12th Ave. W.,Ashland,Wisconsin,54806
4702566,Ken Miracle Pit,N/A,N/A,Wisconsin,N/A
4702568,Peterson Pit,N/A,N/A,Wisconsin,N/A
4702569,Hendricks Pit,N/A,N/A,Wisconsin,N/A
4702570,Forest Co Hwy Dept (Gayhart Pit),N/A,N/A,Wisconsin,N/A
4702571,Florence County Pits,N/A,N/A,Wisconsin,N/A
4702572,Miller & Highway 8 Pit,787 Mains Crossing Ave,Amery,Wisconsin,54001
4702573,Apple River Pit,N/A,N/A,Wisconsin,N/A
4702574,Flambeau Township Pit,N/A,N/A,Wisconsin,N/A
4702575,WASHPLANT,N/A,N/A,Wisconsin,N/A
4702576,Thompson Pit,N/A,N/A,Wisconsin,N/A
4702577,Gibbs Sand And Gravel Pit,N/A,N/A,Wisconsin,N/A
4702578,Steneman Concrete Products Pit,N/A,N/A,Wisconsin,N/A
4702579,Winter Dump Pit,N/A,N/A,Wisconsin,N/A
4702581,Taylor County Pits,N/A,N/A,Wisconsin,N/A
4702582,Lippmann Breaker (170103 Backup Plant),"N2251 Gibson Drive, P.O. Box 120",Medford,Wisconsin,54451
4702583,Baumgartner Quarry,4004 E. Baumgartner Rd.,Superior,Wisconsin,54880
4702586,Alden Pit,N/A,N/A,Wisconsin,N/A
4702587,Aldon-Eng Pit,N/A,N/A,Wisconsin,N/A
4702588,Hazel Hills Pit #1,N/A,N/A,Wisconsin,N/A
4702589,PLANT #20,N/A,N/A,Wisconsin,N/A
4702590,O'BRION PIT,N/A,N/A,Wisconsin,N/A
4702595,Lind Pit,N/A,N/A,Wisconsin,N/A
4702596,Federal Forest Pit,N/A,N/A,Wisconsin,N/A
4702600,Krumviede Pit & Wash Plant,N/A,N/A,Wisconsin,N/A
4702601,Colony Pit,306 4th Ave.,Chippewa Falls,Wisconsin,54729
4702602,Portable Plant #1,N8940 S. Koro Road,Ripon,Wisconsin,54971
4702605,Chippewa County Pits,801 East Grand Avenue,Chippewa Falls,Wisconsin,54729
4702606,Northern Gravel Company Pit,N/A,N/A,Wisconsin,N/A
4702608,Habel Pit,N/A,N/A,Wisconsin,N/A
4702609,Johnson Pit,N/A,N/A,Wisconsin,N/A
4702610,Walter Wald Pit,N/A,N/A,Wisconsin,N/A
4702611,Jerome Pit,N/A,N/A,Wisconsin,N/A
4702612,Wilbert Storm Pits,N/A,N/A,Wisconsin,N/A
4702613,Bake Pit,N/A,N/A,Wisconsin,N/A
4702614,Dul Pit,N/A,N/A,Wisconsin,N/A
4702615,Robertson Pit,N/A,N/A,Wisconsin,N/A
4702616,"OTTO JACOBS COMPANY, LLC",N/A,N/A,Wisconsin,N/A
4702618,LIPPMAN PORTABLE WASH PLANT,N/A,N/A,Wisconsin,N/A
4702619,Hogan Enterprises Incorporated Pits,N/A,N/A,Wisconsin,N/A
4702620,Lawrence Becker Pit,N/A,N/A,Wisconsin,N/A
4702621,Penninsula Pit,N/A,N/A,Wisconsin,N/A
4702622,Devils Hill Pit,N/A,N/A,Wisconsin,N/A
4702623,John Hajdasz Pit,N/A,N/A,Wisconsin,N/A
4702624,Stillrecht Pit,N/A,N/A,Wisconsin,N/A
4702625,Tank Creek Sand And Gravel Co,N/A,N/A,Wisconsin,N/A
4702627,Nitt Pit,N/A,N/A,Wisconsin,N/A
4702628,"HOGAN ENTERPRISES, INC.",N/A,N/A,Wisconsin,N/A
4702629,PLANT #3 (ALLIS CHALMERS),N/A,N/A,Wisconsin,N/A
4702630,Winkler Pit,N/A,N/A,Wisconsin,N/A
4702633,Phil Majerus Pit,N/A,N/A,Wisconsin,N/A
4702634,Lawrence Pit,N/A,N/A,Wisconsin,N/A
4702635,Hochstetler Pit,N/A,N/A,Wisconsin,N/A
4702636,Sand Plant,N/A,N/A,Wisconsin,N/A
4702637,Freiburger Pit,N/A,N/A,Wisconsin,N/A
4702639,Egan Pit,N/A,N/A,Wisconsin,N/A
4702645,Jackson County Operation,N/A,N/A,Wisconsin,N/A
4702646,Plant #34,920 - 10th Ave. N.,Onalaska,Wisconsin,54650
4702647,Chippewa County Opertions,N/A,N/A,Wisconsin,N/A
4702648,Columbia County Operation,N/A,N/A,Wisconsin,N/A
4702649,PLANT #31,N/A,N/A,Wisconsin,N/A
4702650,CEDAR RAPIDS I,N/A,N/A,Wisconsin,N/A
4702651,Plant #27,920 - 10th Ave. N.,Onalaska,Wisconsin,54650
4702653,Anderson Pit,N/A,N/A,Wisconsin,N/A
4702654,Town Of Alvin Pit,N/A,N/A,Wisconsin,N/A
4702657,Mitch King Gravel,169193 Kristof Rd.,Hatley,Wisconsin,54440
4702658,Rhinehart Construction Incorporated Pits,N/A,N/A,Wisconsin,N/A
4702660,PLANT 784,N/A,N/A,Wisconsin,N/A
4702661,Smith Pit,N/A,N/A,Wisconsin,N/A
4702662,Drew Pit,N/A,N/A,Wisconsin,N/A
4702665,Portage Pits,N/A,N/A,Wisconsin,N/A
4702666,Ebert Pit,N/A,N/A,Wisconsin,N/A
4702667,Skidmore Pit,N/A,N/A,Wisconsin,N/A
4702668,Athens Pit,N/A,N/A,Wisconsin,N/A
4702669,Arnott Trucking Pits,N/A,N/A,Wisconsin,N/A
4702670,Frank Svoboda Pit,N/A,N/A,Wisconsin,N/A
4702671,Forest County Pits,N/A,N/A,Wisconsin,N/A
4702673,MOBILE UNIT #1,N/A,N/A,Wisconsin,N/A
4702675,Eau Claire County Operations (Sand & Gra,N/A,N/A,Wisconsin,N/A
4702676,WASH PLANT #1,N/A,N/A,Wisconsin,N/A
4702677,Wilbert Storm Constr Inc Pits,N/A,N/A,Wisconsin,N/A
4702678,Lutski Pit And Mill,N/A,N/A,Wisconsin,N/A
4702679,Campfire Pit,N/A,N/A,Wisconsin,N/A
4702680,Clarks Pit,N/A,N/A,Wisconsin,N/A
4702681,Theys Pit,N/A,N/A,Wisconsin,N/A
4702683,Mayer Pit,N/A,N/A,Wisconsin,N/A
4702684,T-BIRD,N/A,N/A,Wisconsin,N/A
4702685,Tomak Pit,N/A,N/A,Wisconsin,N/A
4702686,Arland Pit,N/A,N/A,Wisconsin,N/A
4702688,Crivitz Ready Mix Company,N7820 Old Hwy 141,Crivitz,Wisconsin,54114
4702689,Fox Valley Pits,N/A,N/A,Wisconsin,N/A
4702690,Eagle Crusher,N2251 GIBSON DR  PO BOX 120,MEDFORD,Wisconsin,54451
4702691,Plant 12,2600 N. Roemer Rd.,Appletom,Wisconsin,54911
4702692,Rhinehart Construction Inc Pits (Cassi),N/A,N/A,Wisconsin,N/A
4702693,Rhinehart Construction Inc Pits (Vilas),N/A,N/A,Wisconsin,N/A
4702694,Geiter Pit,N/A,N/A,Wisconsin,N/A
4702695,Riley Pit,N/A,N/A,Wisconsin,N/A
4702696,Wilbert Storm Constr Inc Pits,N/A,N/A,Wisconsin,N/A
4702698,Kust Pit,N/A,N/A,Wisconsin,N/A
4702699,Iron River Gravel,N/A,N/A,Wisconsin,N/A
4702700,Hagen Pit,West Harbor Rd.,Washington Island,Wisconsin,54246
4702701,WASHINGTON ISLAND PITS,N/A,N/A,Wisconsin,N/A
4702702,Simpson Pit,N/A,N/A,Wisconsin,N/A
4702704,Marinette County Pits,N/A,N/A,Wisconsin,N/A
4702705,Langlade County Pits,N/A,N/A,Wisconsin,N/A
4702706,Shop Pit,N/A,N/A,Wisconsin,N/A
4702707,Centuria Pit,N/A,N/A,Wisconsin,N/A
4702708,Chippewa County Operations,N/A,N/A,Wisconsin,N/A
4702710,Price County Pit,N/A,N/A,Wisconsin,N/A
4702711,CRUSHER,N/A,N/A,Wisconsin,N/A
4702712,Portable Crusher #5573,N/A,N/A,Wisconsin,N/A
4702713,Yanggen Pit,N/A,N/A,Wisconsin,N/A
4702714,Forest County Pits,N/A,N/A,Wisconsin,N/A
4702716,PLANT #1 (ALLIS-500),1625 W Center St,Antigo,Wisconsin,54409
4702717,Tobias Pit,N/A,N/A,Wisconsin,N/A
4702718,Barron County Operations,N/A,N/A,Wisconsin,N/A
4702719,Iron County Operations,N/A,N/A,Wisconsin,N/A
4702720,Lund Pit,N/A,N/A,Wisconsin,N/A
4702721,Kalata Pit,N/A,N/A,Wisconsin,N/A
4702722,SVEDALE CONE CRUSHER,N/A,N/A,Wisconsin,N/A
4702723,Simonson Pit,N/A,N/A,Wisconsin,N/A
4702727,Plant #1,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702728,Mix Pit,N/A,N/A,Wisconsin,N/A
4702729,Sawyer County Operation,N/A,N/A,Wisconsin,N/A
4702730,Wozny Pit,N/A,N/A,Wisconsin,N/A
4702731,Small'S Gravel Pit,N/A,N/A,Wisconsin,N/A
4702732,Wardland Pit,N/A,N/A,Wisconsin,N/A
4702733,Harris Doll Pit,N/A,N/A,Wisconsin,N/A
4702734,Clark County Operations,N/A,N/A,Wisconsin,N/A
4702735,Emery Chouinard Pit,N/A,N/A,Wisconsin,N/A
4702737,Portable Crusher #42fo186,N/A,N/A,Wisconsin,N/A
4702739,Porterfield Plant,N/A,N/A,Wisconsin,N/A
4702741,Olson Road Pit,11154 N. Olson Rd.,Hayward,Wisconsin,54843
4702743,Jacobson Pit,N/A,N/A,Wisconsin,N/A
4702745,Bly Pit,N/A,N/A,Wisconsin,N/A
4702747,Pretitti Pit,N/A,N/A,Wisconsin,N/A
4702749,Algoma Pit,N/A,N/A,Wisconsin,N/A
4702750,Florence County Pits,N/A,N/A,Wisconsin,N/A
4702753,Michels Sand & Gravel M&40 Pit,Co. Hwy. M 1/8 mile west of St. Hwy. 40,New Auburn,Wisconsin,54757
4702754,DREDGE OPERATION,N/A,N/A,Wisconsin,N/A
4702755,Stangleville Pit,N/A,N/A,Wisconsin,N/A
4702757,Woodford Pit,N/A,N/A,Wisconsin,N/A
4702759,GRIMM PIT,9050 Tamarak Rd,Brillion,Wisconsin,54110
4702762,Washburn County Pit - D,N/A,N/A,Wisconsin,N/A
4702765,Belhing Pit,N/A,N/A,Wisconsin,N/A
4702766,Indian Head Pit,N/A,N/A,Wisconsin,N/A
4702769,Radisson Shop & Pit,N/A,N/A,Wisconsin,N/A
4702770,Barron County Saffer Pit,N/A,N/A,Wisconsin,N/A
4702771,DOWNSVILLE PIT,N/A,N/A,Wisconsin,N/A
4702773,Polk County Pits,N/A,N/A,Wisconsin,N/A
4702774,STUCZYNSKI CUSTER PIT,N/A,N/A,Wisconsin,N/A
4702775,Lagro Pit,N/A,N/A,Wisconsin,N/A
4702776,Chippewa County Pits,N/A,N/A,Wisconsin,N/A
4702778,Lyle Jacobs Pit,N/A,N/A,Wisconsin,N/A
4702780,Pioneer Pits,N/A,N/A,Wisconsin,N/A
4702781,Mc Carthy Pit,N/A,N/A,Wisconsin,N/A
4702783,Washara Co Operations,N/A,N/A,Wisconsin,N/A
4702784,Portable Plant #1,N/A,N/A,Wisconsin,N/A
4702785,Portable Crusher #107,N/A,N/A,Wisconsin,N/A
4702786,Plant #2 (Universal),N/A,N/A,Wisconsin,N/A
4702787,"Cam Construction Company, Inc.",N3194 4TH AVENUE,HANCOCK,Wisconsin,54943
4702788,Portable Crusher #1,N/A,N/A,Wisconsin,N/A
4702789,PLANT #2,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702790,PLANT #4,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702791,Nordberg HP 300 Cone Crusher 170201,N2251 Gibson Drive,Medford,Wisconsin,54451
4702792,170108 Lippmann,N2251 Gibson Drive,Medford,Wisconsin,54451
4702793,Lippmann 170107-Portable,N2251 Gibson Drive,Medford,Wisconsin,54451
4702796,WI Portable Crusher 359 (A5529 Cone),153 150 th Ave.,Turtle Lake,Wisconsin,54889
4702797,Pioneer Pits,N/A,N/A,Wisconsin,N/A
4702798,PORTABLE #1,N/A,N/A,Wisconsin,N/A
4702799,Clark County Pits,N/A,N/A,Wisconsin,N/A
4702802,Plant #3 ROLL PLANT,2975 Kapec Road,Madison,Wisconsin,53719
4702803,Portable Crusher #1,203 East Birch Street,Thorp,Wisconsin,54771
4702804,Portable Crusher,N/A,N/A,Wisconsin,N/A
4702805,PORTABLE CRUSHER #1,N/A,N/A,Wisconsin,N/A
4702808,Marinette County Pits,2505 Biehl Ave.,Marinette,Wisconsin,54143
4702811,Wash Plant ,(Portable Plant) Various Locations,Elkhorn,Wisconsin,531210048
4702813,CRUSHING UNIT #5,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702814,CRUSHER NO. 1,N/A,N/A,Wisconsin,N/A
4702815,Crusher No 1,N/A,N/A,Wisconsin,N/A
4702816,River City Rock,N/A,N/A,Wisconsin,N/A
4702817,Langlade County Pits,1521 Arctic Street,Antigo,Wisconsin,54409
4702819,"CRIVITZ GRAVEL, INC.",N/A,N/A,Wisconsin,N/A
4702823,Portable Plant No. 1,2505 STURDEVANT ST,MERRILL,Wisconsin,54452
4702824,Weston Wash Plant,9303 Schofield Ave,Weston,Wisconsin,54476
4702827,Portable Crusher No 2,477 N RONSMAN RD,GREEN ABY,Wisconsin,54311
4702828,EL-JAY PITS,N4313 Hwy 40,Bruce,Wisconsin,54819
4702829,Sweirzt Pit,N/A,N/A,Wisconsin,N/A
4702830,Barron County Pits,260 North  7th. Street,Barron,Wisconsin,54812
4702831,Farm 4,N/A,N/A,Wisconsin,N/A
4702832,Farm #4,N/A,N/A,Wisconsin,N/A
4702833,Wash Plant,N/A,N/A,Wisconsin,N/A
4702837,PORTABLE WASH PLANT,W1990 Cedar Rd,EDEN,Wisconsin,53019
4702838,KUHETZ PIT,N/A,N/A,Wisconsin,N/A
4702840,Booth Pit,N/A,N/A,Wisconsin,N/A
4702846,Chicken Ridge,3839 Chicken Ridge Rd,LaCrescent,Minnesota,55947
4702848,Tiffany Pit,N/A,N/A,Wisconsin,N/A
4702852,NETT PIT,N/A,N/A,Wisconsin,N/A
4702853,Clark County Operations,N/A,N/A,Wisconsin,N/A
4702854,Portable Unit #2,971 State Road 138,Stoughton,Wisconsin,53589
4702855,WAUPACA INDUSTRIAL SAND COMPANY,E3481 Royalton St.,Waupaca,Wisconsin,54981
4702859,Peters Crushing Plant #1,1516 Atkinson Drive,Green Bay,Wisconsin,54303
4702864,Ellis Pit,1320 S. Wisconsin Ave.,Rice Lake,Wisconsin,54868
4702865,PRICE COUNTY PITS,N/A,N/A,Wisconsin,N/A
4702867,CRUSHING UNIT #7,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702868,WASH PLANT #1,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702869,Merrill Plant,496 Brandenberg Ave.,Merrill,Wisconsin,54452
4702870,HIGHWAY 32,N/A,N/A,Wisconsin,N/A
4702871,SAMPSON SAND & GRAVEL,2597 Cty C,Krakow,Wisconsin,54137
4702872,Mountain Stone Works LLC,14382 State Highway 32 64,Mountain,Wisconsin,54149
4702875,CRUSHING UNIT #8,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702876,JF Construction Inc,10796 County Rd ZZ,Sister Bay,Wisconsin,54234
4702877,DON'S TRUCKING,N/A,N/A,Wisconsin,N/A
4702881,T-BIRD CONCRETE & SUPPLY,N/A,N/A,Wisconsin,N/A
4702882,KNITT PIT,N/A,N/A,Wisconsin,N/A
4702883,Selzler Excavation Incorporated,N/A,N/A,Wisconsin,N/A
4702884,Town Line Sand,Town Line Rd.,Casco ,Wisconsin,54205
4702885,LIPPMANN PORTABLE CRUSHING PLANT,N/A,N/A,Wisconsin,N/A
4702886,PARENT WASH PLANT,N/A,N/A,Wisconsin,N/A
4702887,Terry Phillips,N/A,N/A,Wisconsin,N/A
4702888,Kafka Granite Bb,N/A,N/A,Wisconsin,N/A
4702889,Wash Plant #1,65990 Primrose Lane,Iron River,Wisconsin,54847
4702890,Portable Wash Plant,N/A,N/A,Wisconsin,N/A
4702891,L & W PIT,N/A,N/A,Wisconsin,N/A
4702893,4 X 14 WASHPLANT #4,N/A,N/A,Wisconsin,N/A
4702895,Theine Pit-Portable 1,N/A,N/A,Wisconsin,N/A
4702896,WATERFORD PIT (YARD 17),N/A,N/A,Wisconsin,N/A
4702899,Screen #773,E3481 Royalton St.,Waupaca,Wisconsin,54981
4702900,Reynolds Pit Portable Sand Plant,Hwy 133 East,Boscobel,Wisconsin,53805
4702901,WASHING PLANT,BUTTERNUT ROAD,GRESHAM,Wisconsin,54128
4702906,OLDENBURG PIT,N/A,N/A,Wisconsin,N/A
4702907,Wash Plant,None - portable - various,Neillsville,Wisconsin,544568312
4702910,PLANT #5 PERMANENT WASH PLANT,7391 County HWY PD,Verona,Wisconsin,53593
4702912,PORTABLE WASH PLANT #2,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702913,CRUSHER PLANT #2,N/A,N/A,Wisconsin,N/A
4702916,Prairie Sand & Gravel,3527 South Prairie Avenue,Beloit,Wisconsin,53511
4702919,Pc 101/102,N/A,N/A,Wisconsin,N/A
4702928,Plant #26,920 - 10th Ave. N.,Onalaska,Wisconsin,54650
4702929,Plant 9,2600 N. Roemer Rd.,Appleton,Wisconsin,54911
4702930,PLANT #7,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702931,PLANT #8,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006
4702933,SCREENER #1,N/A,N/A,Wisconsin,N/A
4702936,Crusher,Maple Road,Wittenberg,Wisconsin,54499
4702938,CEDAR RAPIDS #786,N/A,N/A,Wisconsin,N/A
4702939,Portable #1,W220 S6700 Crowbar Road,Muskego,Wisconsin,53150
4702940,Portable Plant,N/A,N/A,Wisconsin,N/A
4702941,ALLIS CHALMERS CONE #785,N/A,N/A,Wisconsin,N/A
4702942,#753 ALLIS CHALMERS SCREEN PLANT,N/A,N/A,Wisconsin,N/A
4702943,GREENWOOD PIT,N/A,N/A,Wisconsin,N/A
4702944,Blenker Pit,N/A,N/A,Wisconsin,N/A
4702949,Crusher 2,8075 Hwy D,Eagle River,Wisconsin,54521
4702950,#784 CEDAR RAPIDS SCREEN PLANT,N/A,N/A,Wisconsin,N/A
4702951,30 X 42 (PORTABLE),N/A,N/A,Wisconsin,N/A
4702953,Brown Pit 1 Portable Crsh/Screen,53902 Fox Hill Road,Baraboo,Wisconsin,53913
4702954,Screening Plant,N/A,N/A,Wisconsin,N/A
4702955,WP-820,7077 Hwy. B,Stevens Point,Wisconsin,54481
4702956,WASH PLANT,N/A,N/A,Wisconsin,N/A
4702958,Screening Plant,N/A,N/A,Wisconsin,N/A
4702959,PORTABLE PLANT #2,1110 Dartford Road,Ripon,Wisconsin,54971
4702960,Mobile Crusher Unit,3858 Cty Hwy T,Eau Claire,Wisconsin,54703
4702962,PORTABLE CONE PLANT 1,N/A,N/A,Wisconsin,N/A
4702963,GENERATOR 45KW,1516 Atkinson Dr,Green Bay,Wisconsin,54303
4702964,500 KW Spare,1516 Atkinson Dr,Green Bay,Wisconsin,54303
4702966,Plant 3,2600 N. Roemer Rd.,Appleton,Wisconsin,54911
4702967,PW-3,W6380 Design Drive,Greenville,Wisconsin,54942
4702968,PC4,N3W23650 Badinger Road,Waukesha,Wisconsin,53188
4702970,KUHN PIT,N/A,N/A,Wisconsin,N/A
4702973,WASH PLANT,N/A,N/A,Wisconsin,N/A
4702974,Portable Crusher #4,203 E Birch St,Thorp,Wisconsin,54771
4702975,CRUSHING UNIT #9,W2950 State Road 11,Elkhorn,Wisconsin,53121
4702976,CRUSHING PLANT #1,N/A,N/A,Wisconsin,N/A
4702977,CRUSHING PLANT #2,N/A,N/A,Wisconsin,N/A
4702978,WASH PLANT #1 DUTCHMAN ROAD,2551 Dutchman Rd.,Green Bay,Wisconsin,54311
4702979,WASH PLANT #2 VANEGEREN LANE,N/A,N/A,Wisconsin,N/A
4702980,Crushing Plant #01,portable,portable,Wisconsin,54154
4702981,LUEDTKE SAND & GRAVEL,N/A,N/A,Wisconsin,N/A
4702982,Crusher No 1,W2944 State Rd 98,Loyal,Wisconsin,54445
4702983,Mc Nulty Pit,N/A,N/A,Wisconsin,N/A
4702984,WASH PLANT #3,W8215 State Road 18,Cambridge,Wisconsin,53585
4702985,PORTABLE UNIT,N/A,N/A,Wisconsin,N/A
4702986,PLANT 793,N/A,N/A,Wisconsin,N/A
4702987,Wash Plant #2,203 E Birch St,Thorp,Wisconsin,54771
4702989,SAFFERT PIT,N/A,N/A,Wisconsin,N/A
4702990,Marinette County Pits II,2505 Biehl Ave,Marinette,Wisconsin,54143
4702991,Miller Pit,"W5301 Granberg Rd, P.O. Box 76",Prentice,Wisconsin,54556
4702992,PORTABLE WASH PLANT,Portable,Appleton,Wisconsin,54911
4702995,Lewer Sand & Gravel Incorporated,N/A,N/A,Wisconsin,N/A
4702997,Crusher #2 Pioneer,N/A,N/A,Wisconsin,N/A
4702999,Portable #3,W220 S6700 Crowbar Road,Muskego,Wisconsin,53150
4703001,Wash Plant,31844 Highway D,Rochester,Wisconsin,53167
4703002,Screen 768,E3481 Royalton St.,Waupaca,Wisconsin,54981
4703003,CRUSHING UNIT #10,W2950 State Road 11,Elkhorn,Wisconsin,53121
4703004,EXTEC SCREENING PLANT,2501 Morse Street,Janesville,Wisconsin,53545
4703005,Portable Wash Plant,Present time N5435 Lakeshore Dr ( Mobile ),Hilbert,Wisconsin,54129
4703007,SCREEN PLANT #1,N/A,N/A,Wisconsin,N/A
4703008,CYRIL STATZ PIT,N/A,N/A,Wisconsin,N/A
4703009,Dunn County Highway Pits,3303 US Highway 12 E,Menomonie,Wisconsin,54751
4703010,PW-11,W6380 Design Drive,Greenville,Wisconsin,54942
4703013,Damitz Pit,180066 Damitz Road,Aniwa,Wisconsin,544085057
4703014,NEUMANN PIT,N/A,N/A,Wisconsin,N/A
4703015,PLANT #4 (ALLIS-4000),1625 W Center St,Antigo,Wisconsin,54409
4703016,Ovyn #1 Pit,W11158 CTH A-T,Withee,Wisconsin,54498
4703017,Krug Sand Operation,N/A,N/A,Wisconsin,N/A
4703019,Portable Plant #1,1322 - 33rd Street,Two Rivers,Wisconsin,54241
4703023,HEWITT ROBBIN I,N/A,N/A,Wisconsin,N/A
4703025,PORTABLE SCREENING PLANT,5349 Norway Grove School Rd,DeForest,Wisconsin,53532
4703027,Unit No. 9,6750 Greenbriar Road,Middleton,Wisconsin,53562
4703028,PS-1,"W6380 Design Drive, ",Greenville,Wisconsin,54942
4703029,FLANNERY PIT,4884 CTY HWY W,CRANDON,Wisconsin,54520
4703031,Plant 8,2600 N. Roemer Rd.,Appleton,Wisconsin,54911
4703032,Crusher No 1,N/A,N/A,Wisconsin,N/A
4703033,CRUSHER NO. 1,N/A,N/A,Wisconsin,N/A
4703034,BESTWAY SAND AND GRAVEL LTD.,N/A,N/A,Wisconsin,N/A
4703035,Spread #1,N/A,N/A,Wisconsin,N/A
4703036,Plant No. 2,N5399 State Hwy 73,Neillsville,Wisconsin,544568312
4703037,Screening Plant  #2,14499 North Park Road,Hurley,Wisconsin,54536
4703038,Plant #40,920 - 10th Ave. N.,Onalaska,Wisconsin,54650
4703039,Plant #24,Fox Hill Rd.,Baraboo,Wisconsin,53913
4703040,PLANT #90,920 10th Ave.,La Crosse,Wisconsin,54636
4703041,Plant #42,920 - 10th Ave. N.,Onalaska,Wisconsin,54650
4703042,Plant #50,920 10th. Ave. N.,Onalaska,Wisconsin,54650
4703043,Pep Single Vibe I,N/A,N/A,Wisconsin,N/A
4703044,Crusher #1,N/A,N/A,Wisconsin,N/A
4703046,LIPPMAN PLANT #3,N/A,N/A,Wisconsin,N/A
4703049,Crusher #4,(Portable Plant) Various Locations,Elkhorn,Wisconsin,531210048
4703051,Plant 1,154 Mine Rd.,Platteville,Wisconsin,53818
4703052,Portable Plant #2,N1520 Stoney Rd.,Antigo,Wisconsin,54409
4703053,#773 ALLIS CHALMERS SCREEN PLANT,N/A,N/A,Wisconsin,N/A
